"CTR","titleWords","adWords","depth","position","advCTR","advCTRInPos","queryCTR","queryCTRInPos","gender","age"
0.0246,6,22,1,1,0.0426,0.0491,0,0,"unknown","unknown"
0,9,23,2,2,0.0085,0.0043,0.0018,0,"unknown","unknown"
0.0779,11,21,2,1,0.0566,0.0609,0.05,0.2,"unknown","unknown"
0.0198,8,25,1,1,0.0337,0.0418,0.0044,0.0085,"male","19-24"
0.018,10,22,3,2,0.0151,0.0108,0.0625,0.0311,"unknown","unknown"
0,8,18,2,2,0.0156,0.0105,0.0111,0.0107,"unknown","unknown"
0,8,24,1,1,0.0426,0.0491,0.0271,0.0307,"male","31-40"
0,10,24,2,1,0.0337,0.0405,0.0037,0.0065,"unknown","unknown"
0.0094,9,27,1,1,0.0181,0.0211,0.0203,0.0284,"unknown","unknown"
0.0079,8,20,1,1,0.0386,0.0419,0.0149,0.0169,"unknown","unknown"
0,6,24,3,1,0.0517,0.0629,0.0156,0.0278,"unknown","unknown"
0.066,4,24,2,1,0.0284,0.0337,0.0489,0.0751,"unknown","unknown"
0.0075,7,20,1,1,0.0322,0.0477,0.0268,0.03,"male","13-18"
0.0079,5,22,3,1,0.0211,0.0266,0.0153,0,"unknown","unknown"
0.019,11,25,3,1,0.0549,0.0778,0.053,0.0229,"unknown","unknown"
0.014,10,22,1,1,0.0511,0.0471,0.0526,0.0333,"female","31-40"
0,3,26,1,1,0.0123,0.0163,8e-04,0,"unknown","unknown"
0,6,16,2,1,0.0284,0.0393,0.0105,0.0138,"unknown","unknown"
0.0339,6,14,1,1,0.0273,0.0356,0.0049,0.0028,"male","19-24"
0.0538,8,25,1,1,0.0426,0.0491,0.0254,0.011,"unknown","unknown"
0,8,11,2,2,0.0278,0.0221,0.012,0.0093,"unknown","unknown"
0.0286,9,20,2,1,0.044,0.0476,0.0322,0.0577,"female","25-30"
0.1866,8,11,2,2,0.1107,0.126,0.063,0.0129,"unknown","unknown"
0.0326,4,14,1,1,0.0273,0.0356,0.0069,0.0075,"unknown","unknown"
0.1765,5,25,2,1,0.075,0.0786,0.0131,0.069,"unknown","unknown"
0.2938,4,23,1,1,0.0353,0.0408,0.009,0.0164,"unknown","unknown"
0.0432,6,20,1,1,0.092,0.0983,0.0184,0.0211,"male","31-40"
0.0211,10,28,1,1,0.0273,0.0306,0.015,0.015,"male","19-24"
0.0267,8,26,2,2,0.0426,0.0309,0.0429,0,"unknown","unknown"
0,6,14,2,2,0.0369,0.0365,0.0593,0.0132,"unknown","unknown"
0.0253,9,23,2,2,0.1423,0.1014,0.0672,0.0562,"unknown","unknown"
0.0138,8,24,2,2,0.0735,0.0447,0.0776,0.0587,"unknown","unknown"
0.0519,9,16,1,1,0.0278,0.0321,0.0274,0.03,"unknown","unknown"
0.0146,5,19,1,1,0.0284,0.0337,0.0093,0.0098,"unknown","unknown"
0.0362,4,13,2,1,0.0284,0.0337,0.0222,0.0198,"unknown","unknown"
0,6,24,3,3,0.0134,0.0017,0.0044,0.002,"unknown","unknown"
0.1567,3,19,1,1,0.0388,0.0388,0.0087,0,"male","13-18"
0.0199,8,25,1,1,0.0426,0.0491,0,0,"female","13-18"
0.0333,6,14,1,1,0.0273,0.0356,0.0383,0.0638,"male","31-40"
0.0256,11,27,1,1,0.0342,0.0429,0.0369,0.0719,"unknown","unknown"
0,10,24,3,1,0.0156,0.0187,0.044,0.0706,"unknown","unknown"
0.3729,9,21,2,1,0.1675,0.1549,0.0514,0.085,"unknown","unknown"
0.0094,10,16,3,1,0.0091,0.0121,0.0066,0.0056,"unknown","unknown"
0.0475,8,21,1,1,0.024,0.029,0,0,"male","13-18"
0,11,16,3,2,0.0796,0.0466,0.0206,0.0192,"unknown","unknown"
0,7,15,1,1,0.0273,0.0356,0.007,0.0045,"unknown","unknown"
0.0305,3,25,1,1,0.016,0.018,0,0,"male","31-40"
0.0155,6,25,1,1,0.0426,0.0491,0.0176,0.0231,"unknown","unknown"
0.0127,5,24,1,1,0.0233,0.0287,0.0081,0,"male","19-24"
0.0485,10,23,1,1,0.0426,0.0491,0.0206,0.0252,"unknown","unknown"
0,10,22,2,2,0.0191,0.0155,0.0272,0.02,"unknown","unknown"
0,8,18,2,2,0.0095,0.0064,0,0,"unknown","unknown"
0,11,21,3,2,0.0356,0.0334,0.0174,0.0181,"unknown","unknown"
0.0094,7,23,2,1,0.0426,0.0491,0.0772,0.1039,"female","25-30"
0.0404,10,26,1,1,0.0343,0.0416,0.0292,0.0364,"female","13-18"
0.0294,16,25,1,1,0.0442,0.0487,0,0,"male","13-18"
0.0083,5,22,1,1,0.0233,0.0244,0,0,"male","25-30"
0.1,8,19,2,1,0.0295,0.0355,0.04,0.0665,"unknown","unknown"
0.0584,7,21,1,1,0.0384,0.0412,0.0159,0.0192,"male","25-30"
0.0283,8,27,1,1,0.0344,0.0456,0.0164,0.0116,"unknown","unknown"
0.0181,8,16,1,1,0.0199,0.033,0.0085,0.0096,"male","31-40"
0.0339,8,21,2,2,0.0336,0.0301,0.0448,0.0167,"unknown","unknown"
0.0645,9,29,1,1,0.0418,0.0459,0.0641,0.0651,"unknown","unknown"
0.0508,6,14,2,2,0.0273,0.0221,0.1389,0.0377,"unknown","unknown"
0.007,14,23,3,1,0.021,0.0264,0.0096,0.0025,"unknown","unknown"
0,7,27,1,1,0.0284,0.0337,0,0,"male","25-30"
0.027,8,21,2,2,0.0426,0.0309,0.0073,0.0323,"male","19-24"
0.0085,7,24,2,1,0.0253,0.0317,0.0108,0.0151,"unknown","unknown"
0.1289,7,21,1,1,0.0917,0.098,0.0237,0.0256,"unknown","unknown"
0.0791,3,19,1,1,0.0389,0.0389,0.0032,0,"unknown","unknown"
0,13,19,3,1,0.0244,0.0407,0.0023,0.0019,"unknown","unknown"
0,5,21,1,1,0.024,0.029,0.015,0.0091,"male","19-24"
0.0333,6,14,1,1,0.0273,0.0356,0.0248,0.026,"unknown","unknown"
0,10,19,3,2,0.0196,0.0185,8e-04,8e-04,"unknown","unknown"
0,7,21,2,2,0.0055,0.0042,0.0102,0.0102,"unknown","unknown"
0.0608,8,24,2,2,0.0426,0.0309,0.055,0.0194,"male","13-18"
0.0551,14,28,2,1,0.0442,0.0486,0.0271,0.0476,"unknown","unknown"
0.048,8,23,1,1,0.0321,0.0428,0.021,0.0279,"unknown","unknown"
0.0518,8,22,1,1,0.0447,0.0536,0.0068,0.0082,"unknown","unknown"
0,14,30,2,2,0.0137,0.0092,0.004,0.0034,"unknown","unknown"
0,8,19,3,1,0.0092,0.0096,0.002,0.0027,"unknown","unknown"
0.0198,13,18,2,2,0.0513,0.0404,0.0533,0.0308,"male","31-40"
0.006,13,25,1,1,0.0248,0.0285,0.038,0.0397,"unknown","unknown"
0.0083,9,20,2,2,0.0451,0.0331,0.0273,0.0162,"unknown","unknown"
0.0076,7,15,3,2,0.0273,0.0221,0.0224,0.022,"unknown","unknown"
0.0927,7,22,2,1,0.053,0.0622,0.0265,0.0543,"unknown","unknown"
0,5,18,3,1,0.0959,0.1156,0.0067,0.0109,"unknown","unknown"
0.024,6,20,1,1,0.0177,0.0198,0.007,0.0087,"unknown","unknown"
0.0097,8,21,3,1,0.0233,0.0318,0.03,0.0528,"unknown","unknown"
0.031,8,16,1,1,0.0273,0.0356,0.0246,0.0401,"unknown","unknown"
0.0804,6,20,1,1,0.0528,0.0564,0.0156,0.025,"female","25-30"
0.069,15,24,2,2,0.0892,0.0652,0.0362,0.0084,"unknown","unknown"
0,4,7,3,1,0.016,0.018,0.0213,0.0373,"unknown","unknown"
0.0811,12,17,2,2,0.0435,0.036,0.115,0.1078,"unknown","unknown"
0.1391,10,26,2,2,0.0426,0.0309,0.0819,0.0568,"unknown","unknown"
0.0687,11,20,2,1,0.0202,0.0215,0.0061,0.006,"unknown","unknown"
0.0575,12,24,1,1,0.0263,0.0307,0.0196,0.0714,"male","13-18"
0.113,5,22,3,1,0.0251,0.0253,0.0287,0.0557,"unknown","unknown"
0,7,19,3,2,0.0057,0.0047,0.0041,0.0047,"unknown","unknown"
0.232,7,19,2,1,0.1002,0.1157,0.0209,0.0169,"unknown","unknown"
0,8,28,1,1,0.0337,0.0417,0.0129,0.0118,"unknown","unknown"
0.0252,7,19,2,2,0.0273,0.0221,0.0331,0,"male","13-18"
0.1181,14,22,2,2,0.2024,0.1876,0.1423,0.0449,"unknown","unknown"
0.1727,6,22,1,1,0.1726,0.1745,0,0,"female","13-18"
0,14,23,3,2,0.0446,0.0202,0.0358,0.0322,"unknown","unknown"
0,7,18,3,3,0.0284,0.0106,0.0725,0.0132,"unknown","unknown"
0.0859,12,19,1,1,0.0483,0.0618,0.0512,0.1607,"unknown","unknown"
0.0202,9,20,2,2,0.0426,0.0309,0.0353,0.0287,"unknown","unknown"
0,6,24,3,2,0.0426,0.0309,0.0127,0.0197,"unknown","unknown"
0.0615,5,23,1,1,0.0284,0.0337,0.0111,0.0282,"unknown","unknown"
0.004,9,19,3,1,0.0378,0.0346,0.0158,0.0329,"unknown","unknown"
0,6,24,3,3,0.0137,0.0032,0,0,"unknown","unknown"
0.0755,8,20,2,1,0.0305,0.0389,0.025,0.0375,"unknown","unknown"
0.3317,6,20,1,1,0.0911,0.0973,0,0,"male","13-18"
0.004,7,19,2,1,0.0157,0.0187,0.0084,0.014,"unknown","unknown"
0.0508,8,25,1,1,0.0426,0.0491,0.0325,0.0479,"female","13-18"
0.0096,7,20,3,1,0.0266,0.0355,0.0163,0.0075,"unknown","unknown"
0.0375,7,21,1,1,0.0402,0.042,0.0153,0.0168,"unknown","unknown"
0.0098,7,24,1,1,0.0426,0.0491,0.0105,0.0127,"female","25-30"
0.1005,10,25,1,1,0.011,0.0187,0.0093,0.0196,"female","19-24"
0,7,15,1,1,0.0273,0.0356,0.0358,0.0442,"unknown","unknown"
0.0471,4,22,1,1,0.016,0.018,0.0244,0.0203,"unknown","unknown"
0.0495,9,20,3,1,0.0215,0.0234,0.0506,0.057,"unknown","unknown"
0.0684,14,28,2,1,0.0434,0.0644,0.0072,0,"unknown","unknown"
0,7,17,2,2,0.0173,0.0126,0.002,0.0014,"unknown","unknown"
0.0219,10,19,1,1,0.0274,0.0321,0.0524,0.0608,"unknown","unknown"
0.0656,12,21,1,1,0.0337,0.0417,0.0241,0.0323,"unknown","unknown"
0.0361,6,23,1,1,0.018,0.0213,0.0179,0.0209,"unknown","unknown"
0.0038,13,28,2,1,0.0288,0.0419,0.0051,0.005,"unknown","unknown"
0.0294,12,20,1,1,0.0583,0.0623,0,0,"male","13-18"
0,7,15,3,1,0.0273,0.0356,0.0079,0.0124,"unknown","unknown"
0.0152,7,18,1,1,0.0221,0.0273,0.0152,0,"female","25-30"
0.0057,7,27,1,1,0.059,0.0672,0.0038,0.0075,"unknown","unknown"
0.025,4,7,2,1,0.016,0.018,0.1497,0.2069,"unknown","unknown"
0.0196,7,15,1,1,0.0273,0.0356,0,0,"unknown","unknown"
0.1984,6,20,1,1,0.1725,0.1744,0,0,"unknown","unknown"
0.0446,6,16,1,1,0.0284,0.0337,0.0076,0.0086,"male","31-40"
0,6,19,3,3,0.0299,0.0202,0.0221,0,"unknown","unknown"
0,13,22,1,1,0.0344,0.0433,0,0,"unknown","unknown"
0.0146,9,21,2,1,0.0378,0.0531,0.0128,0.0216,"unknown","unknown"
0,12,25,2,2,0.0211,0.0076,4e-04,0,"unknown","unknown"
0.0081,9,12,1,1,0.0295,0.0355,0.0316,0.0382,"unknown","unknown"
0.005,8,22,2,1,0.0175,0.0206,0.0204,0.0396,"unknown","unknown"
0.002,8,23,1,1,0.0069,0.0058,2e-04,3e-04,"unknown","unknown"
0,10,26,1,1,0.0438,0.0521,0,0,"male","19-24"
0.0187,11,21,1,1,0.032,0.0345,0.011,0.0111,"male","13-18"
0.0305,3,11,2,1,0.0602,0.063,0.0338,0.0488,"unknown","unknown"
0.0427,9,21,2,1,0.0511,0.0471,0.057,0.0517,"male","41+"
0.0853,11,23,2,1,0.0209,0.0263,0.0376,0,"unknown","unknown"
0.0155,6,14,1,1,0.0273,0.0356,0.0193,0.0216,"unknown","unknown"
0.1233,12,30,2,1,0.0961,0.1019,0.0931,0.1485,"unknown","unknown"
0.0556,5,20,1,1,0.0122,0.0123,0,0,"male","19-24"
0,8,23,2,1,0.0048,0.0052,0,0,"unknown","unknown"
0.0848,6,22,1,1,0.0426,0.0491,0,0,"male","19-24"
0.0044,8,21,3,1,0.0939,0.114,0.0328,0.057,"unknown","unknown"
0.0196,6,16,2,1,0.0284,0.0337,0.0254,0.0388,"unknown","unknown"
0,4,13,2,2,0.0284,0.019,0.0135,0.0059,"unknown","unknown"
0.0246,9,26,3,1,0.0826,0.0988,0.0594,0.0045,"unknown","unknown"
0,11,29,2,1,0.0176,0.0227,0.0109,0.0154,"unknown","unknown"
0.124,11,19,2,1,0.1024,0.1358,0.0709,0,"female","19-24"
0.0138,11,29,1,1,0.0573,0.0819,0.0121,0.0152,"unknown","unknown"
0.0382,8,25,2,1,0.0426,0.0491,0.0338,0.0881,"female","13-18"
0.0345,14,28,1,1,0.0442,0.0487,0.0217,0.0233,"unknown","unknown"
0.0847,16,25,1,1,0.0441,0.0486,0.1176,0.1176,"unknown","unknown"
0.0376,10,15,1,1,0.0619,0.068,0.0179,0.0278,"unknown","unknown"
0.0099,7,15,2,2,0.0273,0.0221,0.0291,0.0115,"unknown","unknown"
0.0087,8,25,3,3,0.0283,0.0091,0.0116,8e-04,"unknown","unknown"
0,8,26,3,3,0.0259,0.008,0.0186,0.0057,"unknown","unknown"
0,10,24,2,1,0.0494,0.0554,0,0,"unknown","unknown"
0.0169,11,23,3,2,0.0091,0.0043,0.0102,0.0098,"unknown","unknown"
0.0455,6,16,2,1,0.0284,0.0337,0.0205,0.0387,"male","19-24"
0.0315,10,25,2,1,0.055,0.0779,0.0449,0.0328,"unknown","unknown"
0,6,14,1,1,0.0273,0.0356,0.0312,0.0335,"male","25-30"
0.0336,12,29,1,1,0.0354,0.0617,0.0056,0.0066,"male","19-24"
0.0291,10,24,2,1,0.0319,0.0428,0.0476,0.0747,"unknown","unknown"
0.0074,12,26,2,2,0.0494,0.0411,0.0394,0.0114,"unknown","unknown"
0.045,14,23,1,1,0.0264,0.0308,0.0417,0.0444,"male","13-18"
0.0551,16,25,1,1,0.0442,0.0487,0.0245,0.032,"unknown","unknown"
0.0141,4,13,1,1,0.0284,0.0337,0.0173,0.018,"unknown","unknown"
0,9,23,3,3,0.0426,0.0161,0.0308,0.0048,"unknown","unknown"
0.0392,7,21,1,1,0.0384,0.0412,0.0281,0.0364,"unknown","unknown"
0.0339,13,25,1,1,0.0248,0.0285,0.0629,0.0621,"male","19-24"
0.1337,9,24,1,1,0.0248,0.0299,0.1392,0.1396,"unknown","unknown"
0.0031,10,20,3,1,0.0156,0.0187,0.0076,0.0164,"unknown","unknown"
0,9,12,1,1,0.0278,0.0322,0.0075,0.0114,"unknown","unknown"
0.0367,8,25,1,1,0.0426,0.0491,0.0259,0.0293,"female","13-18"
0.1969,4,23,2,1,0.0365,0.0421,0.012,0,"unknown","unknown"
0.006,3,23,2,1,0.016,0.018,0.0294,0.0487,"unknown","unknown"
0.0303,5,21,1,1,0.1729,0.1748,0.024,0.0272,"female","25-30"
0.0548,8,17,1,1,0.0199,0.019,0.0174,0.0217,"unknown","unknown"
0,11,17,1,1,0.0161,0.0171,0.0042,0,"male","25-30"
0.0291,8,21,2,2,0.0426,0.0309,0.0106,0,"unknown","unknown"
0.0296,8,24,1,1,0.0273,0.0356,0.008,0.0072,"unknown","unknown"
0.0166,10,26,1,1,0.025,0.0367,0.0204,0.0302,"unknown","unknown"
0.071,5,22,1,1,0.0284,0.0337,0.0174,0.0231,"male","13-18"
0.0417,7,21,2,1,0.0561,0.073,0.0292,0.0714,"unknown","unknown"
0.0383,5,26,1,1,0.0586,0.0588,0.0072,0,"male","25-30"
0,5,22,1,1,0.0284,0.0337,0.0309,0.0386,"female","13-18"
0.0062,6,26,2,2,0.024,0.019,0.0041,0.0052,"unknown","unknown"
0,11,17,3,1,0.0096,0.0152,0.0355,0.0742,"unknown","unknown"
0.0094,10,22,1,1,0.0511,0.0471,0.0618,0.1191,"female","25-30"
0.3226,14,24,1,1,0.1042,0.1686,0.0079,0.0207,"unknown","unknown"
0.0083,9,23,2,2,0.0337,0.0301,0.0176,0.0167,"unknown","unknown"
0.0484,6,22,2,2,0.0138,0.0147,0.0272,0.0126,"unknown","unknown"
0.0629,13,30,1,1,0.0362,0.0433,0.0904,0.0867,"unknown","unknown"
0,9,25,1,1,0.0101,0.0142,0,0,"unknown","unknown"
0.017,5,24,1,1,0.0186,0.0202,0.0191,0.0231,"unknown","unknown"
0.03,6,22,2,2,0.0657,0.0529,0.0465,0.0247,"unknown","unknown"
0.0133,3,19,1,1,0.039,0.039,0.0948,0.1657,"female","19-24"
0,4,22,3,1,0.0119,0.0139,0.0061,0.0101,"unknown","unknown"
0,6,26,3,2,0.0426,0.0309,0.0268,0.0201,"unknown","unknown"
0,15,25,3,1,0.0244,0.0404,0.0014,0.0011,"unknown","unknown"
0.0159,13,18,1,1,0.0264,0.0309,0.006,0.04,"unknown","unknown"
0.0478,12,25,1,1,0.0303,0.0381,0.0202,0.0242,"male","13-18"
0.0442,6,14,2,1,0.0273,0.0356,0.0092,0.0105,"female","13-18"
0.0354,12,20,1,1,0.0087,0.0142,0.0465,0.0481,"unknown","unknown"
0.0052,10,27,3,1,0.0176,0.0211,0.0129,0.0161,"unknown","unknown"
0.0127,8,26,1,1,0.0426,0.0491,0.0274,0.0319,"unknown","unknown"
0.0016,10,28,1,1,0.0451,0.0572,0.0136,0.0161,"unknown","unknown"
0.055,4,27,2,1,0.016,0.018,0.0454,0.1585,"unknown","unknown"
0.0263,9,23,1,1,0.0426,0.0491,0.015,0.0162,"unknown","unknown"
0,11,16,3,1,0.0378,0.0351,0.0044,0.0075,"unknown","unknown"
0.0265,7,15,1,1,0.0273,0.0356,0.0888,0.1447,"male","19-24"
0.0098,9,21,3,1,0.0156,0.0187,0.012,0.0157,"unknown","unknown"
0.0364,7,23,2,2,0.0297,0.0273,0.0099,0.0159,"unknown","unknown"
0.0181,9,20,1,1,0.0447,0.0641,0.0576,0.0587,"unknown","unknown"
0,5,22,2,2,0.0284,0.019,0.0499,0,"female","19-24"
0.0213,10,20,1,1,0.0197,0.0286,0.0256,0.0405,"female","31-40"
0.0646,9,20,1,1,0.0449,0.0646,0.036,0.0481,"unknown","unknown"
0,15,24,1,1,0.024,0.029,0.0143,0.017,"unknown","unknown"
0.0342,17,25,1,1,0.0349,0.0402,0.0181,0.0152,"unknown","unknown"
0,8,28,1,1,0.0422,0.0463,0,0,"female","19-24"
0.045,6,22,1,1,0.0426,0.0491,0.0162,0.0165,"male","0-12"
0.0069,7,23,1,1,0.0426,0.0491,0.028,0.0319,"male","19-24"
0,7,18,3,2,0.0111,0.0088,0.0024,0.0028,"unknown","unknown"
0.0321,12,20,1,1,0.0584,0.0623,0.0391,0.0391,"male","13-18"
0.0133,7,24,1,1,0.0273,0.0356,0.0037,0,"female","13-18"
0,3,9,3,1,0.0047,0.0064,0.0063,0.0153,"unknown","unknown"
0.0165,6,20,1,1,0.0919,0.0982,0.0084,0.0084,"male","19-24"
0.0216,4,20,1,1,0.016,0.018,0.0304,0.0513,"unknown","unknown"
0,7,22,3,1,0.0187,0.0251,0.0221,0.025,"unknown","unknown"
0.0144,8,28,2,2,0.0421,0.0193,0.0728,0.0179,"unknown","unknown"
0.0455,11,24,2,1,0.0369,0.0426,0.0306,0.0222,"unknown","unknown"
0.0192,11,26,1,1,0.0393,0.0494,0,0,"unknown","unknown"
0,14,27,1,1,0.0075,0.0063,0,1e-04,"unknown","unknown"
0,8,17,2,1,0.0467,0.0564,0.0186,0.0206,"female","13-18"
0.0161,7,25,1,1,0.0284,0.0337,0,0,"unknown","unknown"
0.047,12,22,1,1,0.021,0.0295,0.0062,0,"unknown","unknown"
0,7,24,2,1,0.0284,0.0337,0.0187,0.0249,"unknown","unknown"
0,7,18,3,3,0.0337,0.016,0.022,0.0072,"unknown","unknown"
0.0752,5,24,1,1,0.0405,0.0539,0.0384,0.0456,"unknown","unknown"
0.0291,9,16,2,2,0.0572,0.0513,0.0445,0.0219,"unknown","unknown"
0.06,10,15,1,1,0.0619,0.068,0.0189,0.019,"unknown","unknown"
0.0654,9,23,2,1,0.0493,0.0546,0.0273,0.036,"unknown","unknown"
0.0118,4,25,1,1,0.1057,0.1217,0.0069,0.0084,"unknown","unknown"
0.0186,9,18,1,1,0.0181,0.0186,0.0403,0.0501,"unknown","unknown"
0.1533,4,25,2,1,0.1056,0.1215,0.0682,0.0583,"unknown","unknown"
0,6,19,1,1,0.0266,0.0326,0,0,"female","25-30"
0.0056,12,23,3,1,0.0573,0.0614,0.0108,0.0098,"unknown","unknown"
0.0076,4,21,1,1,0.0384,0.0412,0,0,"male","25-30"
0.0088,6,14,2,1,0.0273,0.0356,0.0172,0.0248,"unknown","unknown"
0.0818,4,20,2,1,0.0305,0.0389,0.0646,0.0814,"unknown","unknown"
0.0071,11,22,1,1,0.0494,0.0554,0.0115,0.0306,"unknown","unknown"
0.012,9,16,3,1,0.0334,0.043,0.0141,0.0162,"unknown","unknown"
0.1679,8,30,1,1,0.0571,0.0816,0.1713,0.2053,"unknown","unknown"
0.0177,4,27,3,1,0.016,0.018,0.0448,0.0385,"unknown","unknown"
0,10,23,3,2,0.0426,0.0309,0.086,0.0278,"unknown","unknown"
0.0537,10,24,1,1,0.0282,0.03,0.0148,0.02,"unknown","unknown"
0.1492,7,15,1,1,0.0273,0.0356,0.0218,0.033,"unknown","unknown"
0.021,12,25,1,1,0.047,0.0513,0.0135,0.0143,"male","25-30"
0.0171,7,16,2,2,0.0273,0.0221,0.0187,0.0308,"male","19-24"
0.0065,12,24,2,1,0.1873,0.196,0.0298,0.0145,"unknown","unknown"
0.1346,11,18,1,1,0.03,0.0366,0.0308,0.0385,"male","19-24"
0.0273,5,15,2,2,0.0284,0.019,0.0302,0,"unknown","unknown"
0.0127,8,20,2,2,0.055,0.0244,0.215,0.1169,"unknown","unknown"
0.0169,10,27,1,1,0.0303,0.0353,0.018,0.0165,"unknown","unknown"
0.0263,7,24,1,1,0.0426,0.0491,0.0025,0,"male","25-30"
0.0504,6,16,2,1,0.0284,0.0337,0.0381,0.0418,"unknown","unknown"
0,10,15,1,1,0.0094,0.0129,0,0,"unknown","unknown"
0.003,7,25,1,1,0.024,0.029,0.014,0.0186,"unknown","unknown"
0,12,25,2,1,0.0151,0.0227,0.001,0.0023,"unknown","unknown"
0,6,25,1,1,0.0426,0.0491,0.024,0.0305,"unknown","unknown"
0.2,8,23,2,1,0.1421,0.1723,0.0652,0.102,"male","19-24"
0.0077,7,16,3,3,0.0337,0.016,0.0119,0,"unknown","unknown"
0.0096,8,26,1,1,0.0426,0.0491,0.0168,0.017,"unknown","unknown"
0.0619,12,20,2,1,0.0583,0.0622,0.0307,0.0505,"male","13-18"
0.0541,13,21,1,1,0.0154,0.0186,0.006,0.0054,"unknown","unknown"
0.0263,7,14,1,1,0.0273,0.0356,0.0156,0.0155,"male","25-30"
0.29,7,10,2,1,0.1113,0.1047,0.0462,0.0466,"unknown","unknown"
0.0134,3,26,3,1,0.0119,0.0157,0.0196,0.0369,"unknown","unknown"
0.0233,7,23,1,1,0.0426,0.0491,0.0242,0.0258,"unknown","unknown"
0,11,22,3,1,0.0494,0.0553,0.0043,0.0067,"unknown","unknown"
0.0503,8,14,2,2,0.0621,0.0535,0.0197,0.0262,"unknown","unknown"
0.1351,9,26,1,1,0.0426,0.0491,0.0417,0.0636,"male","13-18"
0.0584,5,24,1,1,0.0383,0.0412,0.0356,0.0444,"unknown","unknown"
0.045,8,20,1,1,0.0375,0.0388,0,0,"male","25-30"
0.05,6,15,2,1,0.0284,0.0337,0.0139,0.0214,"unknown","unknown"
0.0197,13,28,1,1,0.1024,0.1134,0.0237,0.0213,"male","13-18"
0.0156,12,21,1,1,0.0454,0.0552,0.0069,0.009,"unknown","unknown"
0,8,14,1,1,0.0156,0.0187,0.0076,0.008,"unknown","unknown"
0.0565,6,20,1,1,0.0342,0.0415,0,0,"male","25-30"
0,7,25,3,2,0.0113,0.0149,0.0135,0.018,"unknown","unknown"
0.2286,7,23,2,1,0.0426,0.0491,0.0246,0,"male","13-18"
0.0165,5,18,2,2,0.0192,0.0176,0.0862,0.0794,"unknown","unknown"
0.0577,8,26,1,1,0.0333,0.0398,0.0101,0.0625,"male","19-24"
0.0474,10,23,1,1,0.0426,0.0491,0,0,"male","25-30"
0.0426,6,14,1,1,0.0273,0.0356,0.019,0.0227,"female","19-24"
0,3,13,3,1,0.016,0.018,0.0219,0.0293,"unknown","unknown"
0,8,17,3,3,0.0071,0.0016,0.0079,0,"unknown","unknown"
0.021,10,24,1,1,0.0328,0.0443,0.0275,0.0296,"male","25-30"
0.0054,7,17,2,1,0.0162,0.0161,0.0063,0.006,"unknown","unknown"
0.0552,12,27,1,1,0.0504,0.0655,0.0207,0.0556,"male","13-18"
0.0247,9,23,1,1,0.0426,0.0491,0.0196,0.031,"unknown","unknown"
0.0093,12,26,1,1,0.0164,0.0185,0.1379,0.1379,"female","19-24"
0.0255,9,20,1,1,0.0426,0.0491,0.0364,0.045,"unknown","unknown"
0.0196,7,15,1,1,0.0273,0.0356,0.0202,0.044,"female","19-24"
0,8,27,3,1,0.0393,0.0494,0.0038,0.0063,"unknown","unknown"
0.0186,10,21,1,1,0.0445,0.0474,0.029,0.0488,"unknown","unknown"
0.0344,11,16,1,1,0.0512,0.0703,0.0271,0.0325,"unknown","unknown"
0.0068,9,16,2,1,0.0436,0.0482,0.0042,0.0039,"unknown","unknown"
0.0254,6,14,1,1,0.0273,0.0356,0.0158,0.0188,"unknown","unknown"
0.2656,3,22,2,1,0.016,0.018,0.093,0.1667,"unknown","unknown"
0.0072,4,7,2,1,0.016,0.018,0.0234,0.0179,"unknown","unknown"
0.0534,9,21,2,1,0.0989,0.1217,0.0299,0.0456,"unknown","unknown"
0.2435,19,27,1,1,0.0771,0.0799,0.1673,0.1996,"unknown","unknown"
0.0331,13,28,1,1,0.0354,0.0619,0.0055,0.0062,"unknown","unknown"
0.0763,13,27,1,1,0.0834,0.0845,0,0,"unknown","unknown"
0,11,23,2,1,0.0174,0.0205,0.0162,0.0296,"male","25-30"
0.0318,6,21,1,1,0.0384,0.0412,0.0114,0.0142,"unknown","unknown"
0.0058,13,24,2,1,0.035,0.0534,0.0052,0.0125,"unknown","unknown"
0,12,28,1,1,0.0143,0.0142,0,0,"unknown","unknown"
0.2806,9,27,2,2,0.0263,0.0235,0.1114,0.0353,"unknown","unknown"
0,8,19,3,1,0.0344,0.0456,0.009,0.0158,"unknown","unknown"
0.0213,11,19,2,1,0.055,0.078,0.0221,0.0271,"unknown","unknown"
0.0175,4,13,1,1,0.0284,0.0337,0.0192,0.022,"unknown","unknown"
0.0055,6,24,3,1,0.0109,0.0187,0.0037,0.006,"unknown","unknown"
0.0212,16,25,1,1,0.0442,0.0487,0.0039,0.0039,"unknown","unknown"
0.0358,14,28,1,1,0.0435,0.0645,0,0,"male","19-24"
0,10,23,3,3,0.011,0.0042,0,0,"unknown","unknown"
0.0066,7,19,3,2,0.0467,0.0404,0.0056,0.0093,"unknown","unknown"
0.0074,13,23,1,1,0.0354,0.0418,0.0362,0.069,"unknown","unknown"
0.0211,9,17,1,1,0.0343,0.0389,0.0222,0,"unknown","unknown"
0.0081,10,25,3,1,0.0444,0.0534,0.0389,0.0564,"unknown","unknown"
0.6276,5,19,1,1,0.1719,0.1738,0.0946,0.0946,"male","19-24"
0.0142,9,25,1,1,0.0703,0.0904,0.0357,0.058,"unknown","unknown"
