"Violator","Male","Age","TimeServed","Class","Multiple","InCity"
0,0,27.3,1.09,"E",0,0
0,0,52.6,1.42,"D",0,0
0,1,41.7,1.01,"D",0,0
0,1,30.8,1.25,"D",0,0
0,1,59.2,27.94,"A",0,0
0,1,37.5,1.21,"B",0,1
0,1,83.4,34.86,"A",1,1
0,0,44.4,14.92,"A",0,0
1,0,43.7,12.92,"B",0,0
1,1,58.9,33.85,"A",1,1
0,1,30.1,1.45,"D",0,0
0,1,47.1,1.3,"E",0,0
0,1,42.2,20.65,"A",1,1
0,1,44.5,1.17,"E",1,0
0,1,51.3,28.63,"A",1,1
0,1,56.1,0.15,"E",0,0
0,1,39.8,23.21,"A",1,1
0,1,59.8,2.06,"D",1,0
0,1,44.4,0.96,"B",0,0
0,1,44.8,0.92,"D",1,0
0,1,37.1,3.71,"A",1,1
0,0,55.6,0.67,"D",1,1
1,1,28.7,9.11,"D",0,0
0,1,46.2,24.21,"A",1,1
0,1,24.2,5.85,"D",1,0
1,1,41.1,13.51,"B",1,0
0,1,42.5,14.94,"B",1,1
0,1,50.7,2.63,"E",0,1
0,0,35.1,6.12,"D",1,0
0,1,49.1,23.73,"A",1,1
0,1,46.6,1.6,"D",0,1
0,1,34,2.55,"D",0,0
0,1,53.7,33.83,"A",0,0
0,0,24.8,0.74,"E",0,0
0,1,37.7,13.86,"A",1,0
0,1,27.2,5.1,"E",1,0
0,1,26.2,3.09,"D",1,0
0,1,41.4,3.15,"D",0,1
0,0,60.7,1.19,"E",0,0
0,1,50.6,14.38,"C",0,1
0,1,42.7,2.23,"B",1,1
0,1,22.5,1.31,"D",0,0
0,1,19.7,1.03,"E",0,0
0,1,32.4,1.32,"E",0,0
0,1,46.6,1.62,"C",0,1
0,1,26.4,1.55,"D",0,0
0,1,39.9,1.97,"E",0,0
0,1,32.2,1.61,"B",1,1
0,1,45.1,1.02,"D",1,0
0,1,50.2,25.21,"A",1,1
0,1,27.7,1.27,"C",0,1
0,1,49.1,22.96,"B",1,1
0,1,45.3,18.05,"D",1,1
0,1,18.4,1.03,"D",0,0
0,1,46.9,1.65,"E",0,1
0,1,26.3,1.62,"B",1,0
0,1,28.6,0.79,"E",1,0
0,1,46.7,2.1,"D",0,1
0,1,42.1,1.39,"D",0,0
0,1,25.8,1.08,"D",0,0
0,0,45.9,1.03,"E",0,0
0,1,65.4,25.56,"B",1,0
0,1,50.1,16.96,"C",1,1
0,0,33,3.62,"C",1,0
0,1,52.5,31.36,"A",1,1
0,1,25.2,1.8,"D",0,0
0,1,46.5,2.24,"D",0,0
0,1,52.5,1.52,"E",0,0
0,1,21.8,0.96,"E",0,0
0,1,37,16.96,"A",0,0
0,1,48.5,27.83,"A",1,1
0,1,43.3,0.58,"E",0,1
0,1,43.1,1.11,"D",0,0
0,1,44.8,1.52,"C",1,1
0,1,40.9,1.19,"E",0,1
0,0,34.5,1.16,"B",0,0
0,1,23.1,0.31,"E",0,0
0,1,24.2,1.6,"D",0,0
0,1,28.6,1.23,"E",0,0
0,1,32.3,1.15,"E",0,0
0,1,46.4,10.34,"C",1,1
0,1,48.4,1.79,"C",0,0
0,1,45.3,10.11,"D",0,1
0,1,24.1,1.71,"D",1,1
0,1,31.9,1.62,"E",0,1
0,0,54.6,1.12,"E",0,0
0,1,54.9,23.63,"A",0,0
0,1,54.5,18.67,"A",1,1
0,1,64,30.43,"C",1,1
0,1,30.3,1.46,"D",0,1
0,0,46,2.25,"D",0,0
0,1,31.1,1.85,"E",0,0
0,0,40,0.84,"E",0,0
0,1,19.4,1.63,"E",0,1
0,1,59.1,1.85,"D",1,0
0,0,43.7,1.44,"E",0,0
0,1,29,0.28,"E",0,0
0,0,47.6,1.27,"D",1,0
0,0,20.2,0.82,"D",0,0
0,1,58.1,1.02,"E",0,0
0,1,28.1,1.2,"D",0,0
0,1,54.3,1.95,"D",0,0
0,1,51.3,32.91,"A",0,1
1,1,35.1,7.31,"C",0,0
0,1,45.5,2.6,"D",1,1
0,1,51.1,2.01,"E",0,0
0,1,38.2,1.8,"E",0,0
0,1,50.1,1.8,"D",0,1
0,1,53.3,1.42,"D",1,1
0,1,59.3,1.15,"D",0,0
0,1,32,1.07,"D",0,1
0,1,48.8,8.65,"D",0,1
0,1,31.9,1.96,"D",0,0
0,1,27.1,1.22,"D",1,0
0,1,60.2,38.58,"A",0,1
0,1,42,5.92,"A",0,1
0,1,26.6,1.46,"D",0,0
0,1,53.6,1.74,"D",0,0
0,1,67.3,27.56,"A",1,0
0,1,30.5,1.08,"D",0,0
0,1,26,1.15,"E",0,0
0,1,29.7,2.07,"D",0,0
0,1,29,0.83,"D",1,0
0,1,26.6,1.81,"E",0,1
1,1,36.3,14.21,"C",0,0
0,1,46.3,2.29,"D",1,1
0,1,56.5,29.85,"A",1,1
0,1,49.6,1.19,"E",1,0
0,1,38,2.6,"D",0,0
0,1,39.9,3.15,"E",0,0
0,1,24.4,1.12,"E",0,1
0,1,40.4,19.11,"D",0,1
0,0,29.8,1.62,"E",0,0
0,1,57.2,18.34,"D",0,1
0,0,30.8,4.92,"C",0,0
0,1,28.9,1.11,"E",0,1
0,1,51.6,16.86,"C",0,1
0,1,54.7,22.94,"A",0,0
0,1,49.1,0.65,"E",0,0
0,1,36.9,1.58,"E",0,0
0,1,31,1.08,"E",0,0
1,1,20.4,2.44,"D",0,0
0,1,66.8,15.33,"B",1,1
0,1,37.2,4.94,"B",1,1
0,0,20.2,0.7,"D",1,0
0,1,50,2.32,"D",0,0
0,1,22.8,2.28,"D",1,0
0,1,41.7,17.21,"A",1,0
0,1,31,1.08,"D",0,0
0,1,21.3,0.21,"D",0,0
0,1,30.5,1.82,"D",0,0
0,1,44.4,1.52,"E",1,0
0,1,37.9,15.19,"A",0,1
0,1,46.2,23.23,"A",0,1
0,1,44.3,15.29,"B",1,1
0,0,53.9,0.62,"E",0,0
1,0,37.7,16.01,"A",1,1
0,1,19,1.15,"E",0,0
1,1,28.1,8.85,"A",0,1
0,1,57.8,1.37,"D",1,0
0,1,64.3,16.62,"A",1,1
0,1,25.3,2.38,"D",1,0
0,1,28.9,2.17,"D",0,0
1,1,28.7,2.38,"E",0,1
0,1,28.4,1.06,"E",0,0
0,1,43.8,1.66,"D",0,0
0,1,63.7,6.94,"B",0,0
0,1,47.1,4.84,"D",0,1
0,1,28.5,1.23,"D",1,0
0,0,49.6,1.03,"E",0,0
0,1,33.1,1.19,"E",0,0
0,1,33.5,16.87,"B",1,0
0,1,66,36.64,"A",1,1
0,1,25.7,4.57,"D",1,0
0,0,24.7,2.34,"B",1,1
0,1,29.1,1.3,"E",0,1
0,1,37.4,1.13,"D",1,1
0,1,32.8,3.04,"D",0,1
0,1,22.5,1.09,"B",0,0
0,1,45.4,19.46,"B",1,0
0,1,67,2.14,"D",0,1
0,1,48.1,4.25,"D",0,1
0,0,40.1,1.94,"E",0,0
0,1,60.2,2.22,"C",1,1
0,1,42.7,1.6,"D",0,0
0,1,48.9,2.15,"D",0,0
0,0,39,1.69,"E",1,0
0,1,26.1,2.19,"D",0,1
0,1,21.6,0.58,"D",1,0
0,0,37.8,1.35,"E",0,0
0,1,52.9,20.73,"A",0,1
0,1,30.3,5.54,"D",1,1
0,1,52.5,2.08,"D",1,1
0,1,46.1,18.11,"A",1,1
0,1,54.9,13.12,"E",0,1
0,1,56.1,29.64,"B",0,1
0,1,31.1,11.08,"A",1,1
0,0,32.5,1.42,"E",0,0
0,1,25.2,1.08,"D",1,1
0,1,26.1,0.27,"D",0,1
0,1,48.1,13.35,"D",0,1
0,1,47.2,1.38,"E",0,0
0,1,34.5,2.07,"D",1,0
0,1,41,4.8,"B",0,0
0,0,47.6,0.44,"E",1,1
0,1,54.2,1.17,"D",0,0
0,1,56.4,13.2,"D",0,1
0,1,33.6,1.88,"E",0,0
1,1,41.4,13.74,"B",1,0
0,1,29.3,1.26,"D",1,0
0,1,46.8,1.59,"E",0,0
0,1,53.9,4.22,"E",0,1
0,1,41,23.08,"A",1,1
0,1,52,13.21,"D",0,0
0,1,39.7,5.91,"B",0,0
0,1,52.1,1.37,"E",1,0
0,1,62.5,27.34,"B",1,1
0,1,42.9,0.82,"E",0,0
0,1,54.5,28.08,"A",0,1
0,1,51,6.29,"C",1,0
0,1,22.4,2.25,"E",1,0
0,1,33.9,1.83,"D",1,1
0,1,47.4,1.59,"E",0,1
0,1,36.4,1.97,"E",1,0
0,1,45.6,17.13,"B",1,1
0,1,19.9,1.16,"B",0,0
0,1,58.1,5.73,"D",1,0
0,1,30.1,1.46,"E",0,1
0,1,33.5,15.79,"A",1,0
0,0,45.9,1.75,"B",1,1
0,1,34.7,1.15,"E",0,0
0,1,66.8,27.21,"A",1,1
0,1,59.3,30.73,"A",1,1
0,1,45.6,8.21,"C",1,0
0,1,37.8,3.09,"D",1,0
0,1,57,1.3,"E",0,1
0,1,49.8,29.05,"A",1,1
0,1,54,1.22,"D",1,1
0,1,34.7,1.42,"B",1,1
0,1,54.6,9.64,"C",1,1
0,1,53,27.44,"A",0,0
1,0,42.5,3.87,"D",0,0
0,1,43.8,1.72,"E",0,1
0,1,30,1.8,"D",1,0
0,1,41.5,6.73,"A",0,1
0,1,23.6,1.26,"E",0,0
0,1,53.2,3.17,"C",0,0
0,1,34,3.33,"D",1,1
0,1,52.2,2.66,"D",1,1
0,1,30.6,1.28,"E",0,0
0,1,21.6,0.94,"D",0,0
0,0,32.8,2.18,"D",0,0
0,1,53.6,12.42,"D",1,1
0,0,52.5,19.02,"A",0,1
0,0,24.9,0.67,"D",0,1
0,1,56.8,3.33,"B",1,0
0,1,50.9,2.21,"D",0,1
0,1,26.3,0.54,"D",0,0
0,1,35.3,1.75,"E",0,1
0,1,50.4,1.57,"D",0,0
0,0,32.8,1.17,"D",0,0
0,1,44.6,1.58,"E",0,1
0,1,31.5,1.23,"D",0,0
0,1,28.9,1.34,"E",0,1
0,1,27.5,1.94,"D",1,1
0,1,52.8,8.85,"D",0,0
0,1,49.6,3.13,"D",1,1
0,0,31.8,1.75,"B",1,0
0,1,33.6,0.82,"E",0,1
0,1,52,6.6,"B",0,0
0,1,45.2,1.88,"E",0,0
0,1,48.4,17.88,"A",1,0
0,0,41.1,2.52,"A",1,1
0,1,43.6,2.17,"D",1,0
0,1,63.6,1.48,"E",0,1
0,1,37,14.07,"A",1,1
1,1,31.8,4.44,"D",0,0
0,1,37.6,1.22,"D",0,0
0,1,45.2,25.72,"A",1,1
0,1,41.4,2.17,"B",1,1
0,1,56.6,25.55,"A",1,1
0,1,52.2,1.15,"E",0,0
0,1,19.9,2.79,"D",0,0
0,1,43.3,18.58,"B",1,1
0,1,58.3,18.48,"A",1,1
0,1,23.1,2.6,"D",0,0
0,1,31.2,11.29,"A",1,1
0,1,62.4,3.79,"C",0,1
0,0,37.9,4.82,"B",0,1
0,1,65.1,22.54,"C",0,0
0,1,46.3,1.6,"E",0,0
0,1,49.7,3.27,"C",1,0
0,1,53.8,19.87,"B",1,1
0,1,23.5,0.92,"E",0,0
0,1,32.5,1.31,"C",0,0
0,1,46.4,1.25,"E",0,0
0,1,43.9,1.27,"B",1,0
0,1,40.5,1.48,"D",0,0
0,1,38.7,16.34,"A",1,1
0,1,56.4,31.73,"A",1,1
0,1,55,0.91,"D",1,1
0,1,22.8,0.86,"E",0,0
0,1,36.3,0.66,"E",0,1
0,1,48.8,24.96,"A",1,1
0,1,26.5,1.77,"D",0,0
0,1,47.5,1.71,"E",0,0
0,1,45.4,2.55,"D",0,0
0,1,29.9,5.42,"D",1,1
0,1,28.5,1.67,"E",0,0
0,1,36.4,1.39,"D",0,0
0,1,41.3,1.17,"E",0,1
0,1,26.6,0.92,"B",1,1
0,1,42.8,1.42,"E",0,0
0,1,64.7,25.31,"B",0,1
0,1,48.7,2.08,"E",0,1
1,1,33.3,3.36,"D",0,0
0,1,52.5,21.75,"D",0,1
0,1,60.3,24.61,"A",0,1
0,1,47.9,22.88,"A",1,1
0,1,18.7,2.19,"E",0,1
0,0,32.3,5.69,"E",0,0
0,1,62.2,21.04,"A",0,1
0,1,55.2,13.79,"D",0,1
0,1,56.2,24.64,"B",1,0
1,1,29.6,5.95,"D",0,0
0,1,41.6,20.15,"A",1,0
0,1,52.6,2.72,"C",1,0
0,0,52.4,1.19,"D",0,0
0,1,49.2,0.8,"E",0,1
0,1,48.7,17.36,"C",0,1
0,1,43.6,23.82,"A",1,1
0,1,28.6,0.83,"B",1,1
0,1,27.4,1.7,"D",1,0
0,1,31.2,2.77,"B",1,0
0,1,32.1,1.69,"B",1,1
0,0,33.8,0.69,"E",0,0
0,1,51.6,20.19,"A",1,1
0,0,43.7,1.43,"D",0,0
0,1,28.6,1.11,"E",0,0
0,1,42.5,3.1,"D",0,0
0,1,56.6,11.07,"B",1,1
0,1,41.8,2.86,"D",0,1
0,1,24.3,2.02,"D",0,0
0,1,61.8,2.71,"B",0,1
0,1,35.3,2.46,"D",0,0
1,1,47.9,17.77,"B",1,0
0,1,42.4,1.37,"D",0,1
0,0,41.3,0.94,"E",0,0
1,1,51.2,21.38,"B",1,1
0,1,38.2,2.71,"C",0,0
0,1,52,15.44,"C",1,1
0,1,35.1,0.73,"D",0,0
0,1,47,1.96,"D",0,0
0,1,49.8,17.25,"C",1,0
0,1,31.5,0.52,"D",0,1
0,1,50.5,3.96,"B",1,0
0,1,51.1,1.84,"D",0,0
0,1,42.1,3.01,"D",1,0
0,1,35.1,0.71,"D",0,0
0,1,38.4,1.01,"D",0,0
0,1,51.4,17.71,"D",0,0
0,1,66.2,0.81,"E",0,1
0,1,48.7,14.08,"D",1,1
0,1,33.2,0.94,"D",0,0
1,1,42.9,15.58,"E",0,1
0,1,46.9,0.74,"D",0,0
0,1,54,26.07,"B",1,1
1,1,23.2,3.62,"E",0,0
0,1,47.1,5.66,"A",1,1
0,1,50.9,22.14,"A",1,0
0,1,55.6,1.74,"D",0,0
0,1,32.9,3.46,"D",0,0
0,0,46.8,0.75,"D",1,0
0,1,39.6,19.21,"B",1,1
0,1,64.5,14.77,"A",0,1
0,1,24.2,0.92,"D",0,0
0,1,50.3,1.91,"E",1,0
0,1,23.4,1.42,"D",1,0
0,1,30.7,1.94,"D",0,0
0,1,29.6,1.25,"D",1,1
1,1,26.6,3.54,"D",0,0
0,1,40.5,1.48,"D",0,1
0,1,42.3,1.71,"D",0,0
0,1,22.3,3.09,"D",0,1
0,1,42.7,18.63,"A",1,1
0,1,34.9,2.56,"B",0,1
0,0,33.9,2.16,"D",1,0
0,1,48.3,1.25,"D",1,1
0,1,53.4,31.19,"A",1,0
0,1,19,0.91,"D",0,0
0,1,32.6,1.85,"D",1,0
0,1,32,3.12,"D",1,0
0,1,28.7,0.59,"C",1,1
1,1,28.7,2.58,"D",0,1
1,1,38.6,8.51,"D",1,0
0,1,39.7,2.14,"E",0,1
0,1,43.3,1.23,"E",0,1
0,1,33.2,1.13,"E",0,0
0,1,42.6,1.08,"E",0,0
0,1,56.4,1.19,"E",1,0
0,1,25.8,0.42,"E",0,0
0,1,44.7,1.02,"D",1,1
0,1,30.6,3.08,"C",0,0
0,1,56.9,24.48,"B",1,1
0,1,41.2,1.17,"E",0,0
0,1,28.6,0.65,"E",0,0
0,1,33.6,1.88,"C",0,1
0,1,49.8,11.79,"D",1,1
0,1,25.2,2.75,"C",1,0
0,1,39.2,1.75,"E",0,0
0,1,52.3,14.79,"D",0,1
0,1,48.4,1.7,"B",1,1
0,1,24.5,1.77,"D",0,0
0,1,51.5,1.07,"E",0,0
0,1,55.5,1.17,"D",0,0
0,1,45.5,1.24,"C",1,1
0,1,30.6,1.74,"D",0,0
0,1,22.6,1.73,"D",0,1
0,1,36.4,1.3,"D",0,0
0,1,24.8,1.26,"D",0,0
0,1,45.5,2.6,"C",1,1
0,1,26,1.25,"C",1,1
0,1,55.7,0.85,"B",0,1
1,1,35.8,5.52,"D",0,0
0,0,40.4,1.54,"C",0,1
0,0,27.1,1.17,"D",1,0
0,1,40,4.05,"D",0,0
0,1,35.8,4.05,"D",1,0
0,1,37.6,0.62,"D",0,0
0,1,33.4,1.17,"E",0,0
0,1,32.7,1.13,"E",0,0
0,1,41.8,0.96,"E",0,1
0,1,29.7,1.58,"E",0,0
0,1,54.3,1.6,"E",0,0
0,1,48.1,1.18,"D",0,0
0,1,57.2,3.78,"C",1,0
0,1,47.9,1.02,"E",1,0
0,1,60.3,3.75,"D",0,1
0,1,23.2,2.23,"D",1,0
0,1,28.5,1.15,"D",0,0
0,1,34.5,16.15,"A",0,1
0,1,40.4,1.8,"E",0,0
0,1,55.3,28.25,"A",0,1
0,1,47.7,1.02,"D",0,1
0,1,31.6,1.88,"D",0,0
0,1,32.4,0.44,"D",1,0
0,1,44.3,1.1,"E",1,0
0,1,39.1,1.48,"D",0,0
0,1,24.3,0.82,"E",0,0
0,1,60.1,17.69,"C",1,1
0,1,37.6,3.35,"B",0,0
1,1,22.9,2.81,"E",0,0
0,1,42,0.23,"E",1,0
0,1,43.5,26.14,"A",0,1
0,1,63.5,14.08,"C",0,1
0,0,35.2,1.59,"D",1,1
0,1,33.7,1.81,"E",0,0
0,0,45.8,2.61,"D",0,1
1,1,43.8,19.35,"C",0,1
0,1,63.2,0.86,"E",0,0
0,1,30.6,2.15,"E",0,0
0,1,43,23.21,"A",1,0
0,1,36.8,2.08,"D",0,0
0,1,49,1.15,"E",1,0
0,1,33.3,2.64,"D",0,1
0,1,34.4,2.35,"D",0,1
0,1,54,1.28,"B",1,1
0,1,35.4,4.96,"A",1,0
0,1,19.7,1.83,"D",0,1
0,1,38.3,4.13,"D",0,0
0,1,51.6,30.2,"A",1,1
0,1,25.7,5.06,"B",1,0
0,1,29,1.3,"E",1,0
0,1,36.4,1.19,"E",1,1
0,1,25.2,1.69,"D",0,1
0,0,47.8,8.76,"C",1,1
0,1,19.7,1.94,"D",0,1
0,0,24.7,1.11,"E",0,0
0,1,51.4,0.85,"D",0,1
0,1,58.1,2.12,"E",1,1
1,1,50.9,1.96,"D",0,1
0,1,28.8,4.07,"C",1,1
0,1,31.9,1.65,"E",0,0
0,1,41.1,0.6,"D",0,1
0,1,51,1.52,"D",1,1
0,1,24.7,0.27,"D",1,1
0,1,54.2,1.28,"E",0,0
0,1,23.1,1.1,"E",0,0
0,0,35.3,2.03,"E",0,0
0,1,26.1,1.72,"D",0,0
0,1,53.7,5.77,"E",0,0
0,1,39.8,4.59,"C",0,1
0,1,44.6,2.02,"E",0,0
0,1,42.7,2.44,"E",0,0
0,0,18,0.67,"E",0,1
0,1,52.2,1.94,"D",1,1
0,1,41.9,3.61,"E",0,0
1,1,27.5,3.24,"D",0,0
1,1,39.8,18.09,"B",0,1
0,1,50.9,31.34,"A",1,0
0,1,25.5,0.84,"E",1,1
0,1,51.9,21.21,"C",0,0
0,1,69.1,34.94,"A",1,1
0,1,22,0.66,"D",0,1
0,1,27.2,1.09,"E",0,0
0,1,55.7,5.76,"B",1,0
0,0,23,0.94,"E",0,0
0,0,41.6,1.03,"E",0,0
0,1,55.3,0.26,"E",0,1
1,1,60.1,27.11,"B",1,1
0,1,60.2,0.59,"E",0,1
0,1,30.4,2.19,"D",0,0
0,1,64.8,34.6,"A",1,1
0,1,54.8,24.65,"A",1,1
0,1,47.2,2.21,"D",0,0
0,1,23.4,1.36,"E",0,0
1,1,28.2,10.61,"B",1,0
0,1,41.5,11.46,"B",1,0
0,1,34.2,0.94,"D",0,1
0,1,49.5,1.33,"B",0,1
0,1,58.7,22.96,"A",1,1
0,1,62,28.3,"A",0,1
0,1,27,1.25,"E",0,1
0,1,50.1,16.69,"C",0,0
0,1,42.3,3.65,"E",1,0
0,1,22.8,0.84,"D",1,1
0,1,25.6,1.07,"D",0,0
1,1,39.4,2.24,"E",0,0
0,1,32.3,1.09,"D",0,0
0,0,58.3,1.44,"E",0,0
0,1,31.9,6.96,"D",1,1
0,1,23.3,1.45,"D",1,1
0,1,30.6,1.62,"D",1,0
0,1,50.2,5.23,"B",1,0
0,1,42.6,4.02,"D",0,1
0,0,23.6,1.17,"E",0,0
0,1,55.2,17.39,"B",1,1
0,1,51.2,9.71,"A",1,0
0,1,27.1,0.44,"E",0,0
0,1,30.9,2.08,"E",0,0
0,1,44.9,6.18,"B",1,1
0,1,27.2,1.2,"E",1,0
0,1,51.7,31.21,"A",1,1
0,1,25.6,1.92,"E",1,0
0,1,67,34.63,"A",0,1
0,1,44.3,7.96,"D",0,1
0,1,30.3,1.46,"E",0,0
0,1,39.5,3.19,"B",0,0
0,1,23.4,1.19,"E",0,0
0,1,44,1.92,"B",1,1
0,1,22.9,3.64,"C",0,0
0,1,45.3,0.93,"E",0,0
0,1,23.3,1.29,"E",0,1
0,1,50.9,32.69,"A",0,1
0,1,26.7,1.34,"E",0,0
0,1,22.9,2.23,"B",1,1
0,1,51.5,2.52,"B",1,1
0,1,42.7,0.7,"E",0,0
0,1,32.7,1.75,"E",0,0
0,1,22.6,0.63,"D",0,0
0,1,53.3,1.8,"E",0,1
0,1,33.1,1.31,"D",0,1
0,0,37.4,0.27,"D",1,0
0,1,29.7,4.17,"B",1,1
0,1,55.2,11.27,"D",0,1
0,1,44.3,1.85,"C",1,1
0,1,66.8,44.08,"A",1,0
0,1,45.1,0.8,"E",0,0
0,1,32.9,1.83,"E",0,0
0,1,29.8,1.76,"E",0,0
0,1,45.2,1.75,"B",1,0
0,1,25.8,1.85,"D",0,1
0,1,26.1,3.09,"D",1,1
0,1,32.8,13.08,"B",1,0
0,1,27.6,0.86,"D",0,1
0,1,29.7,0.64,"E",0,1
0,1,31.9,1.34,"D",0,0
0,1,57.6,25.73,"B",1,1
0,1,27.2,1.09,"E",1,0
0,1,33.5,1.25,"C",0,1
0,1,38.6,1.21,"E",0,0
0,1,38,3.94,"D",1,1
0,0,23.4,1.16,"C",1,1
1,1,22.5,1.69,"D",1,0
1,0,31.8,3.76,"C",1,0
0,1,38.6,16.29,"B",1,1
0,1,26.5,1.63,"D",0,0
0,0,35.3,0.87,"E",1,0
0,1,36.6,1.71,"E",0,1
0,1,48.8,4.02,"D",1,0
0,0,61.3,2.21,"B",0,1
0,1,40.9,1.48,"E",0,0
0,1,45.8,16.59,"D",1,1
0,1,52.1,2.34,"C",0,0
0,1,25.3,1.02,"D",0,1
1,1,30.1,7.17,"B",1,0
0,1,32.6,1.21,"D",0,1
0,1,18.8,1.44,"C",1,0
0,1,30.5,2.08,"D",1,0
0,1,35.5,1.21,"D",0,0
0,1,31.6,2.15,"D",0,0
0,1,29.2,1.09,"D",0,0
0,1,55.1,2.2,"B",1,1
0,0,57.8,3.25,"B",0,1
0,1,28.9,2.02,"E",0,0
0,1,26.2,3.72,"B",1,1
0,1,33.8,1.92,"D",1,0
0,1,29.7,1.78,"D",0,1
0,1,22.1,1.77,"D",0,0
0,1,33.1,1.2,"E",0,0
0,1,53.1,7.29,"D",0,1
0,1,44.3,0.8,"E",0,0
0,1,63.9,24.63,"B",1,1
0,1,31.1,0.55,"E",0,0
0,1,66.7,21.23,"A",0,0
0,1,31.2,1.68,"B",1,1
0,1,63,34.32,"A",1,1
0,1,37.9,1.74,"D",0,1
0,0,36.2,0.92,"D",0,0
0,1,31,1.94,"D",0,1
0,1,47.1,2.29,"D",0,0
0,1,18.3,1.34,"E",0,0
0,1,37.3,1.07,"E",0,1
0,0,47.7,1.74,"D",0,0
0,1,30.6,3.15,"B",1,1
0,1,42.1,20.74,"A",1,1
0,1,33.3,3.23,"D",0,0
0,1,34.3,1.8,"E",0,0
0,1,62.8,1.02,"D",1,1
0,1,59.1,29.94,"A",1,1
0,1,32.4,0.75,"E",0,0
0,1,27.1,1.65,"D",1,0
0,1,61.2,1.63,"A",0,1
0,1,37.3,15.63,"B",1,1
0,1,41.4,1.29,"D",0,1
0,1,50.1,3.96,"D",1,1
0,1,30.7,1.88,"E",0,1
0,0,34.5,1.83,"E",0,1
0,1,50.6,26.79,"A",1,1
0,0,32.7,2.67,"D",1,1
0,1,56.1,2.69,"C",0,1
0,1,33.7,7.33,"C",1,0
1,0,38.5,2.33,"B",1,0
0,1,23.8,1.77,"D",0,1
0,1,26.1,2.52,"D",0,1
0,1,36.4,0.93,"E",1,0
0,1,27.2,1.28,"E",0,0
0,1,60.5,32.23,"A",0,1
0,1,39.4,20.33,"A",1,1
0,1,39,1.39,"B",1,0
0,1,24.8,1.38,"E",0,0
0,1,52.9,2.64,"B",1,0
0,1,49,16.23,"C",0,1
0,1,43.7,8.1,"A",0,0
0,1,30.8,1.09,"E",0,1
0,1,24.8,0.63,"E",0,0
0,1,52.4,4.7,"D",0,1
0,1,29.9,3.36,"E",1,0
0,1,61.6,36.19,"A",0,0
0,1,36.1,1.86,"D",0,0
0,1,30.3,0.68,"D",0,0
0,1,21.6,1.77,"E",0,1
0,1,32.9,0.95,"E",0,0
0,1,63.3,2.17,"C",0,1
0,1,45.8,15.64,"E",0,1
0,1,43.4,2.46,"D",0,0
0,1,50.1,29.71,"A",0,0
0,1,24.4,1.72,"E",0,0
0,1,36.4,14.58,"B",1,0
0,1,43,1.48,"D",0,1
0,1,56.5,1.52,"E",0,0
0,1,24.8,1.08,"E",0,0
0,1,48.4,24.48,"C",1,1
0,1,50.8,10.89,"A",0,1
1,1,38.1,10.48,"C",0,0
0,0,49,1.62,"E",0,0
0,1,49.1,10.77,"B",0,1
0,1,45.8,1.02,"D",0,0
0,1,46,27.77,"B",1,1
1,1,28.5,2.38,"D",0,1
0,1,56.3,1.51,"B",1,1
0,1,25.3,4.05,"D",1,0
0,1,39.4,5.27,"D",1,1
0,1,59.6,7.19,"D",1,0
0,1,24.8,1.65,"D",1,0
0,1,27.3,1.17,"E",0,0
0,1,47.6,1.81,"B",0,1
0,0,58.3,1.03,"D",0,0
0,1,49.3,1.92,"D",0,0
0,1,75,25.46,"A",0,1
0,1,53.2,8.75,"B",1,1
0,1,37.1,1.1,"E",0,1
0,1,47.5,10.15,"E",0,1
0,1,25.7,2.3,"C",0,0
0,0,57,0.76,"E",0,0
0,1,37.6,10.52,"B",0,1
0,1,31.7,2.29,"E",0,0
0,1,39.9,3.29,"B",1,1
1,1,51.4,3.85,"D",0,1
0,1,29.5,1.01,"D",0,0
0,1,17.8,1.21,"C",0,0
0,1,32.5,1.09,"E",0,0
0,1,50.2,24.6,"A",1,1
0,1,50.1,0.84,"E",0,1
0,0,42.8,0.68,"E",0,0
0,0,37.9,1.6,"E",0,1
0,1,53.7,27.08,"A",1,1
0,1,22.5,0.77,"E",0,1
0,1,47.1,3.34,"D",0,1
0,1,33.6,1.8,"B",1,1
0,0,50.7,1.87,"D",1,1
0,1,55.4,32.11,"A",0,0
0,0,24.5,0.16,"D",0,0
0,1,41.9,1.32,"E",0,0
0,1,51.9,0.96,"D",1,0
0,1,29,0.85,"B",1,1
0,1,26,3.21,"D",1,0
0,1,24.3,1.12,"D",1,1
0,1,52,2.15,"E",0,0
0,1,23.3,1.52,"E",0,1
0,1,32.1,2.73,"B",1,1
0,1,57.7,1.22,"E",0,1
0,1,46.7,3.65,"D",1,1
0,1,67.4,38.65,"A",1,0
0,1,22,2.56,"D",1,0
0,1,45,12.3,"D",1,0
0,1,48.4,1.6,"B",1,0
0,1,31.5,3.88,"E",0,1
0,1,35.1,3.42,"D",0,1
0,1,23.1,0.94,"D",0,0
0,1,38.2,2.04,"D",0,1
0,1,39.8,3.69,"B",1,0
0,0,34.7,1.69,"D",1,1
0,0,47.7,1.75,"E",0,1
0,1,21,1.62,"E",0,0
0,1,30.9,2.6,"B",1,1
0,1,21,2.12,"D",0,1
0,1,23.4,1.24,"D",1,0
0,1,47.2,25.71,"A",1,1
0,0,55.5,2.42,"C",0,0
0,1,44.9,1.62,"C",1,1
0,1,47.4,2.17,"D",0,1
