MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod.Add,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,X1stFlrSF,X2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,X3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
070,RM,57.0,9906.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,4,1925.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,686.0,686.0,GasA,Fa,N,SBrkr,810.0,518.0,0.0,1328.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,8.0,Typ,0.0,NoFirePlace,Detchd,1940.0,Unf,1.0,210.0,TA,TA,Y,0.0,172.0,60.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,9.0,2006.0,WD ,Family,107e3
050,RM,60.0,9600.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,6,1948.0,1950.0,Gable,CompShg,MetalSd,MetalSd,Stone,264.0,TA,TA,CBlock,TA,TA,No,Rec,276.0,Unf,0.0,936.0,1212.0,GasA,Gd,Y,FuseA,1226.0,442.0,0.0,1668.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NoFirePlace,Detchd,1948.0,Unf,1.0,240.0,TA,TA,Y,0.0,0.0,140.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,5.0,2006.0,WD ,Normal,135e3
050,RM,60.0,5520.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,4,6,1920.0,1980.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,Fa,No,LwQ,284.0,Unf,0.0,863.0,1147.0,GasA,TA,N,SBrkr,1147.0,510.0,0.0,1657.0,0.0,0.0,1.0,0.0,4.0,1.0,Fa,9.0,Typ,1.0,TA,Detchd,1920.0,Unf,1.0,162.0,Fa,Fa,N,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,7.0,2006.0,WD ,Normal,111500.0
050,RM,60.0,9600.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1900.0,2004.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Rec,381.0,Unf,0.0,399.0,780.0,GasA,Ex,Y,SBrkr,940.0,476.0,0.0,1416.0,0.0,1.0,1.0,0.0,3.0,1.0,Gd,7.0,Typ,0.0,NoFirePlace,Detchd,1956.0,Unf,2.0,400.0,TA,TA,Y,0.0,24.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,6.0,2006.0,WD ,Normal,156500.0
070,RM,60.0,9600.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1925.0,1990.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,Gd,No,LwQ,16.0,Unf,0.0,712.0,728.0,GasA,Ex,Y,SBrkr,832.0,809.0,0.0,1641.0,0.0,1.0,1.0,1.0,3.0,1.0,Ex,6.0,Typ,1.0,Gd,Detchd,1925.0,Unf,2.0,546.0,Fa,TA,Y,0.0,0.0,234.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,8.0,2006.0,WD ,Normal,178e3
070,RM,58.0,6451.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1900.0,1970.0,Gable,CompShg,AsbShng,Wd Sdng,None,0.0,TA,TA,Stone,TA,TA,No,Rec,208.0,Unf,0.0,504.0,712.0,GasA,Gd,Y,SBrkr,848.0,580.0,0.0,1428.0,1.0,0.0,1.0,0.0,4.0,1.0,TA,7.0,Typ,0.0,NoFirePlace,Detchd,1985.0,Fin,2.0,576.0,TA,TA,Y,264.0,0.0,84.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,5.0,2006.0,WD ,Normal,139900.0
070,RM,66.0,3960.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,8,1930.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,502.0,502.0,GasA,TA,N,SBrkr,502.0,502.0,0.0,1004.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,1.0,Po,Detchd,1930.0,Unf,1.0,200.0,Fa,TA,N,280.0,0.0,68.0,0.0,0.0,0.0,NoPool,MnPrv,None,0.0,7.0,2006.0,WD ,Normal,105e3
030,RM,70.0,5684.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,8,1930.0,2005.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,813.0,813.0,GasA,Ex,Y,FuseA,813.0,0.0,0.0,813.0,0.0,0.0,1.0,0.0,2.0,1.0,Gd,5.0,Typ,0.0,NoFirePlace,Detchd,1932.0,Unf,1.0,270.0,Fa,Fa,N,0.0,113.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,6.0,2006.0,WD ,Normal,11e4
190,RM,56.0,7745.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1.5Fin,4,6,1900.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,Gd,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,938.0,938.0,GasA,Gd,N,SBrkr,1084.0,867.0,0.0,1951.0,0.0,0.0,2.0,0.0,4.0,2.0,Fa,9.0,Typ,0.0,NoFirePlace,Detchd,1993.0,Unf,2.0,576.0,TA,TA,P,0.0,6.0,28.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,4.0,2006.0,WD ,Normal,111500.0
030,RM,56.0,7741.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,5,1924.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,No,BLQ,143.0,Rec,72.0,817.0,1032.0,GasA,Gd,N,FuseA,1032.0,0.0,0.0,1032.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Detchd,1995.0,Unf,1.0,280.0,TA,TA,Y,0.0,0.0,112.0,0.0,0.0,0.0,NoPool,MnPrv,None,0.0,6.0,2006.0,COD,Abnorml,108e3
030,RM,50.0,5633.0,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1925.0,1950.0,Gable,CompShg,MetalSd,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,844.0,844.0,GasA,TA,Y,SBrkr,844.0,0.0,0.0,844.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Detchd,1925.0,Unf,1.0,216.0,TA,TA,N,50.0,81.0,123.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,7.0,2006.0,WD ,Normal,111500.0
070,RM,50.0,9e3,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Artery,Norm,1Fam,2Story,5,6,1880.0,1991.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,BrkTil,Fa,Fa,No,Unf,0.0,Unf,0.0,636.0,636.0,GasA,TA,Y,FuseA,1089.0,661.0,0.0,1750.0,0.0,0.0,1.0,0.0,3.0,1.0,Ex,8.0,Typ,0.0,NoFirePlace,Detchd,1937.0,Unf,1.0,240.0,Fa,Po,N,0.0,0.0,293.0,0.0,0.0,0.0,NoPool,MnPrv,None,0.0,6.0,2006.0,WD ,Abnorml,124e3
020,RM,60.0,7200.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,5,1950.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,576.0,576.0,GasA,Ex,Y,SBrkr,864.0,0.0,0.0,864.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Detchd,1952.0,RFn,1.0,528.0,TA,TA,Y,0.0,0.0,0.0,0.0,115.0,0.0,NoPool,NoFence,None,0.0,8.0,2006.0,COD,Normal,105e3
050,RM,40.0,4400.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,8,1920.0,1950.0,Gable,CompShg,Stucco,Stucco,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,648.0,648.0,GasA,TA,Y,FuseA,734.0,384.0,0.0,1118.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,6.0,Typ,0.0,NoFirePlace,Detchd,1990.0,Unf,2.0,440.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,10.0,2006.0,WD ,Normal,116e3
070,RM,42.0,7614.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Mod,OldTown,Norm,Norm,1Fam,2Story,3,5,1905.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,Fa,Mn,Unf,0.0,Unf,0.0,738.0,738.0,GasA,Gd,Y,FuseA,714.0,662.0,0.0,1376.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,7.0,Typ,0.0,NoFirePlace,Detchd,1930.0,Unf,1.0,216.0,TA,TA,N,0.0,0.0,104.0,0.0,225.0,0.0,NoPool,NoFence,None,0.0,3.0,2006.0,WD ,Normal,96900.0
190,RM,50.0,6e3,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,1Story,5,7,1955.0,1955.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,CBlock,TA,TA,Av,GLQ,576.0,Unf,0.0,384.0,960.0,GasA,TA,Y,FuseA,960.0,0.0,0.0,960.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Detchd,1976.0,Unf,2.0,576.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,6.0,2006.0,WD ,Normal,135500.0
050,RM,50.0,6e3,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,7,1924.0,1950.0,Gable,CompShg,MetalSd,MetalSd,BrkFace,145.0,TA,Gd,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,Ex,Y,SBrkr,816.0,750.0,0.0,1566.0,0.0,0.0,1.0,1.0,5.0,1.0,Gd,7.0,Typ,0.0,NoFirePlace,Detchd,1976.0,Unf,2.0,450.0,TA,TA,Y,24.0,0.0,296.0,0.0,0.0,0.0,NoPool,MnPrv,None,0.0,8.0,2006.0,WD ,Normal,139e3
030,RM,52.0,7830.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,5,1921.0,1950.0,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,TA,BrkTil,Fa,TA,No,LwQ,416.0,Unf,0.0,76.0,492.0,GasA,TA,Y,SBrkr,492.0,0.0,0.0,492.0,1.0,0.0,1.0,0.0,1.0,1.0,TA,3.0,Typ,0.0,NoFirePlace,Detchd,1921.0,Unf,1.0,200.0,Fa,TA,N,0.0,0.0,78.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,6.0,2006.0,WD ,Normal,61500.0
050,RM,56.0,9576.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1945.0,1950.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Fa,TA,No,Rec,310.0,Unf,0.0,460.0,770.0,GasA,TA,Y,SBrkr,885.0,297.0,0.0,1182.0,0.0,0.0,1.0,1.0,3.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Detchd,1945.0,Unf,1.0,378.0,Fa,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,GdWo,None,0.0,5.0,2006.0,WD ,Normal,12e4
020,RM,49.0,5820.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,8,1955.0,2005.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,256.0,Unf,0.0,906.0,1162.0,GasA,Ex,Y,SBrkr,1163.0,0.0,0.0,1163.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NoFirePlace,Attchd,1955.0,Unf,1.0,220.0,Fa,TA,Y,142.0,98.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,7.0,2006.0,WD ,Normal,126175.0
030,RM,48.0,5747.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,3,4,1920.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,798.0,798.0,GasA,Gd,Y,SBrkr,840.0,0.0,0.0,840.0,0.0,0.0,1.0,0.0,2.0,1.0,Fa,5.0,Typ,0.0,NoFirePlace,Detchd,1938.0,Unf,1.0,250.0,TA,Fa,N,112.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,6.0,2006.0,WD ,Normal,64e3
190,RM,69.0,9142.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,2fmCon,2Story,6,8,1910.0,1950.0,Gable,CompShg,AsbShng,AsbShng,None,0.0,TA,Fa,Stone,Fa,TA,No,Unf,0.0,Unf,0.0,1020.0,1020.0,GasA,Gd,N,FuseP,908.0,1020.0,0.0,1928.0,0.0,0.0,2.0,0.0,4.0,2.0,Fa,9.0,Typ,0.0,NoFirePlace,Detchd,1910.0,Unf,1.0,440.0,Po,Po,Y,0.0,60.0,112.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,4.0,2006.0,WD ,Normal,137e3
070,RM,60.0,9600.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,4,2,1900.0,1950.0,Gable,CompShg,AsbShng,Stucco,None,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1095.0,1095.0,GasW,Fa,N,SBrkr,1095.0,679.0,0.0,1774.0,1.0,0.0,2.0,0.0,4.0,2.0,TA,8.0,Min2,0.0,NoFirePlace,2Types,1920.0,Unf,3.0,779.0,Fa,Fa,N,0.0,0.0,90.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,5.0,2006.0,WD ,Normal,87e3
075,RM,60.0,10800.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,7,1914.0,1970.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Gd,TA,Mn,Rec,390.0,Unf,0.0,490.0,880.0,GasW,Fa,N,SBrkr,880.0,888.0,0.0,1768.0,0.0,0.0,1.0,1.0,2.0,1.0,TA,6.0,Typ,2.0,TA,Detchd,1914.0,Unf,2.0,320.0,TA,TA,N,0.0,341.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,10.0,2006.0,WD ,Normal,163e3
075,RM,70.0,6300.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1910.0,2005.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1226.0,1226.0,GasA,Ex,Y,SBrkr,1226.0,878.0,0.0,2104.0,0.0,0.0,2.0,0.0,5.0,1.0,TA,9.0,Typ,0.0,NoFirePlace,Detchd,1910.0,Unf,2.0,432.0,Fa,TA,P,0.0,341.0,88.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,7.0,2006.0,WD ,Normal,155e3
050,RM,63.0,5e3,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,5,4,1900.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,540.0,540.0,GasA,Gd,N,FuseA,889.0,551.0,0.0,1440.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,0.0,NoFirePlace,Attchd,1940.0,Unf,1.0,352.0,Fa,TA,Y,0.0,0.0,77.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,4.0,2006.0,WD ,Normal,79e3
075,RM,65.0,8850.0,Pave,NoAccess,IR1,Bnk,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2.5Unf,7,6,1916.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,815.0,815.0,GasA,Ex,Y,SBrkr,815.0,875.0,0.0,1690.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,Typ,1.0,Gd,Detchd,1916.0,Unf,1.0,225.0,TA,TA,Y,0.0,0.0,330.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,7.0,2006.0,ConLw,Normal,144e3
070,RM,60.0,3600.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,6,7,1910.0,1993.0,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,684.0,684.0,GasA,Ex,N,FuseA,684.0,684.0,0.0,1368.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,7.0,Typ,0.0,NoFirePlace,Detchd,1930.0,Unf,1.0,216.0,TA,Fa,N,0.0,158.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,10.0,2006.0,WD ,Normal,114504.0
070,RM,60.0,7200.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,2Story,7,7,1920.0,1950.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,Fa,TA,No,Unf,0.0,Unf,0.0,596.0,596.0,GasA,Ex,Y,SBrkr,998.0,764.0,0.0,1762.0,1.0,0.0,1.0,1.0,4.0,1.0,Gd,8.0,Typ,0.0,NoFirePlace,Detchd,1989.0,Unf,2.0,576.0,TA,TA,N,36.0,0.0,221.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,10.0,2006.0,WD ,Normal,157e3
030,RM,84.0,11340.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1Story,6,5,1923.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,1200.0,1200.0,GasA,TA,Y,FuseA,1200.0,0.0,0.0,1200.0,0.0,0.0,1.0,0.0,4.0,1.0,TA,7.0,Typ,0.0,NoFirePlace,Detchd,1923.0,Unf,1.0,312.0,Fa,Fa,Y,0.0,0.0,228.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,3.0,2006.0,WD ,Family,125e3
075,RM,90.0,22950.0,Pave,NoAccess,IR2,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,1Fam,2.5Fin,10,9,1892.0,1993.0,Gable,WdShngl,Wd Sdng,Wd Sdng,None,0.0,Gd,Gd,BrkTil,TA,TA,Mn,Unf,0.0,Unf,0.0,1107.0,1107.0,GasA,Ex,Y,SBrkr,1518.0,1518.0,572.0,3608.0,0.0,0.0,2.0,1.0,4.0,1.0,Ex,12.0,Typ,2.0,TA,Detchd,1993.0,Unf,3.0,840.0,Ex,TA,Y,0.0,260.0,0.0,0.0,410.0,0.0,NoPool,GdPrv,None,0.0,6.0,2006.0,WD ,Normal,475e3
090,RM,33.0,5976.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,Duplex,2Story,5,7,1920.0,1950.0,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,624.0,624.0,GasA,Gd,N,FuseA,624.0,624.0,0.0,1248.0,0.0,0.0,2.0,0.0,2.0,2.0,TA,8.0,Typ,0.0,NoFirePlace,NoGarage,NA,NoGarage,0.0,0.0,NoGarage,NoGarage,N,0.0,130.0,256.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,12.0,2006.0,WD ,Normal,93500.0
020,RM,65.0,9750.0,Pave,Grvl,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,5,1958.0,1958.0,Hip,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,960.0,960.0,GasA,Ex,Y,SBrkr,960.0,0.0,0.0,960.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,0.0,NoFirePlace,Detchd,2002.0,Unf,2.0,624.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,Gar2,4500.0,7.0,2006.0,WD ,Normal,125e3
050,C,63.0,4761.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Unf,3,3,1918.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,1020.0,1020.0,GasA,Fa,N,FuseP,1020.0,0.0,0.0,1020.0,0.0,0.0,1.0,0.0,2.0,1.0,Fa,5.0,Typ,0.0,NoFirePlace,NoGarage,NA,NoGarage,0.0,0.0,NoGarage,NoGarage,N,0.0,0.0,105.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,10.0,2006.0,ConLD,Normal,64500.0
030,RL,NA,7446.0,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,4,5,1941.0,1950.0,Gable,CompShg,WdShing,Wd Shng,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,266.0,Unf,0.0,522.0,788.0,GasA,TA,Y,FuseA,788.0,0.0,0.0,788.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,4.0,Typ,2.0,TA,NoGarage,NA,NoGarage,0.0,0.0,NoGarage,NoGarage,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,GdWo,None,0.0,4.0,2006.0,WD ,Abnorml,1e5
050,RL,65.0,6435.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,972.0,972.0,GasA,Gd,Y,SBrkr,972.0,605.0,0.0,1577.0,0.0,0.0,1.0,0.0,3.0,1.0,Fa,6.0,Typ,1.0,Gd,Detchd,1939.0,Unf,1.0,312.0,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,10.0,2006.0,WD ,Normal,140200.0
070,RL,69.0,11737.0,Pave,NoAccess,IR1,Bnk,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,2Story,6,7,1924.0,1996.0,Gambrel,CompShg,BrkComm,Stucco,None,0.0,TA,TA,BrkTil,TA,TA,No,Unf,0.0,Unf,0.0,848.0,848.0,GasW,TA,N,SBrkr,1017.0,810.0,0.0,1827.0,0.0,0.0,1.0,0.0,2.0,1.0,TA,9.0,Typ,1.0,Gd,Detchd,1943.0,Unf,1.0,240.0,Fa,TA,Y,27.0,36.0,42.0,0.0,0.0,0.0,NoPool,GdPrv,None,0.0,5.0,2006.0,WD ,Normal,202500.0
050,RM,50.0,5e3,Pave,NoAccess,Reg,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1.5Fin,6,7,1947.0,1950.0,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,399.0,Unf,0.0,605.0,1004.0,GasA,Ex,Y,SBrkr,1004.0,660.0,0.0,1664.0,0.0,0.0,2.0,0.0,3.0,1.0,TA,7.0,Typ,2.0,Gd,Detchd,1950.0,Unf,2.0,420.0,TA,TA,Y,0.0,24.0,36.0,0.0,0.0,0.0,NoPool,NoFence,None,0.0,10.0,2006.0,WD ,Normal,159e3
190,RM,65.0,7800.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939.0,1950.0,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,507.0,Unf,0.0,286.0,793.0,GasA,TA,Y,SBrkr,793.0,325.0,0.0,1118.0,1.0,0.0,1.0,0.0,3.0,1.0,TA,5.0,Typ,1.0,Gd,Detchd,1939.0,Unf,2.0,410.0,TA,TA,Y,0.0,0.0,0.0,0.0,271.0,0.0,NoPool,MnPrv,None,0.0,5.0,2006.0,WD ,Normal,119900.0
050,RM,52.0,6240.0,Pave,NoAccess,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,6,1934.0,1950.0,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,PConc,TA,TA,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,TA,Y,SBrkr,816.0,0.0,360.0,1176.0,0.0,0.0,1.0,0.0,3.0,1.0,TA,6.0,Typ,1.0,Gd,Detchd,1985.0,Unf,2.0,528.0,TA,TA,Y,112.0,0.0,0.0,0.0,0.0,0.0,NoPool,MnPrv,Shed,400.0,9.0,2006.0,WD ,Normal,114500.0
