"Churn","MonthlyCharges","SeniorCitizen","PaymentMethod","InternetService","tenure","Contract"
1,89.75,0,"Electronic check","Fiber optic",7,"Month-to-month"
0,34.3,0,"Electronic check","DSL",29,"Month-to-month"
0,20.65,0,"Bank transfer","No",57,"Two year"
0,84.25,0,"Mailed check","Fiber optic",46,"Month-to-month"
0,19.65,0,"Bank transfer","No",53,"Two year"
0,79.85,0,"Credit card","DSL",17,"One year"
0,20.2,0,"Mailed check","No",38,"Two year"
0,19.8,0,"Mailed check","No",15,"One year"
0,50.35,0,"Electronic check","DSL",22,"Month-to-month"
1,85.15,0,"Electronic check","Fiber optic",14,"Month-to-month"
0,74.6,0,"Bank transfer","DSL",57,"One year"
0,79.15,1,"Credit card","Fiber optic",11,"Month-to-month"
0,20.35,0,"Mailed check","No",1,"Two year"
0,21.05,0,"Bank transfer","No",12,"Two year"
1,94.6,1,"Electronic check","Fiber optic",3,"Month-to-month"
0,94.7,0,"Electronic check","Fiber optic",36,"Month-to-month"
1,94.25,0,"Electronic check","Fiber optic",16,"Month-to-month"
1,72.45,0,"Credit card","DSL",65,"One year"
0,74.95,0,"Electronic check","Fiber optic",2,"Month-to-month"
1,105.2,0,"Electronic check","Fiber optic",42,"Month-to-month"
0,111.95,0,"Bank transfer","Fiber optic",72,"Two year"
0,19.85,0,"Bank transfer","No",62,"Two year"
0,89.75,0,"Electronic check","Fiber optic",6,"Month-to-month"
0,20.05,0,"Mailed check","No",48,"Two year"
0,108.95,0,"Electronic check","Fiber optic",35,"Two year"
0,19.65,0,"Credit card","No",52,"One year"
0,24.9,0,"Mailed check","DSL",1,"Month-to-month"
1,82.85,0,"Electronic check","Fiber optic",6,"Month-to-month"
0,93.2,0,"Credit card","DSL",71,"Two year"
0,84.8,0,"Bank transfer","Fiber optic",67,"One year"
0,71.75,1,"Electronic check","DSL",60,"One year"
0,30.35,0,"Bank transfer","DSL",23,"Month-to-month"
0,54.85,0,"Bank transfer","DSL",39,"One year"
0,19.5,0,"Mailed check","No",15,"One year"
1,103.85,1,"Electronic check","Fiber optic",53,"Month-to-month"
0,24.2,0,"Mailed check","No",24,"Two year"
0,19.35,0,"Electronic check","No",37,"Month-to-month"
1,83.6,0,"Electronic check","Fiber optic",5,"Month-to-month"
0,100.65,1,"Electronic check","Fiber optic",50,"One year"
0,94.1,0,"Credit card","Fiber optic",54,"One year"
0,74.55,0,"Electronic check","Fiber optic",3,"Month-to-month"
1,108.45,0,"Electronic check","Fiber optic",68,"One year"
0,56.15,0,"Electronic check","DSL",5,"Month-to-month"
0,20.35,0,"Mailed check","No",33,"Two year"
0,80.55,0,"Electronic check","DSL",41,"One year"
0,61.25,0,"Mailed check","DSL",34,"One year"
0,20.45,0,"Mailed check","No",13,"Month-to-month"
0,18.9,0,"Credit card","No",20,"Month-to-month"
0,19.6,1,"Credit card","No",51,"Two year"
1,91.5,0,"Credit card","Fiber optic",3,"Month-to-month"
0,45.2,0,"Bank transfer","DSL",41,"Month-to-month"
0,19.45,0,"Credit card","No",13,"Month-to-month"
0,25.45,0,"Bank transfer","No",35,"Two year"
1,80.85,0,"Bank transfer","Fiber optic",12,"Month-to-month"
0,94.9,0,"Mailed check","Fiber optic",4,"Month-to-month"
1,49.05,0,"Bank transfer","DSL",43,"Month-to-month"
0,29.3,1,"Mailed check","DSL",12,"Month-to-month"
1,105.3,1,"Electronic check","Fiber optic",68,"Month-to-month"
1,88.95,1,"Electronic check","Fiber optic",25,"Month-to-month"
0,20.25,0,"Mailed check","No",7,"One year"
1,110.85,1,"Electronic check","Fiber optic",66,"One year"
0,110.5,0,"Electronic check","Fiber optic",53,"One year"
0,109.4,1,"Bank transfer","Fiber optic",63,"Month-to-month"
1,114.2,0,"Bank transfer","Fiber optic",70,"Two year"
1,36.5,1,"Bank transfer","DSL",27,"Month-to-month"
1,70.75,0,"Mailed check","Fiber optic",1,"Month-to-month"
0,19.95,0,"Mailed check","No",5,"Month-to-month"
0,19.6,1,"Mailed check","No",37,"One year"
1,40.15,0,"Mailed check","DSL",3,"Month-to-month"
0,76.6,0,"Electronic check","Fiber optic",12,"Month-to-month"
0,19.6,0,"Credit card","No",38,"One year"
0,85.3,0,"Credit card","Fiber optic",9,"Month-to-month"
0,65.85,0,"Electronic check","DSL",13,"Month-to-month"
1,94.45,1,"Electronic check","Fiber optic",29,"Month-to-month"
0,20.05,0,"Credit card","No",47,"Two year"
0,99.4,0,"Bank transfer","Fiber optic",61,"Month-to-month"
0,20,0,"Mailed check","No",16,"Month-to-month"
0,78.45,0,"Electronic check","DSL",41,"Two year"
0,25.1,0,"Electronic check","No",43,"Two year"
1,97.35,0,"Bank transfer","Fiber optic",36,"Month-to-month"
0,55,0,"Electronic check","DSL",6,"Month-to-month"
0,71.1,0,"Credit card","DSL",58,"One year"
0,61.55,0,"Credit card","DSL",19,"Month-to-month"
0,45.9,0,"Bank transfer","DSL",11,"Month-to-month"
0,40.3,0,"Bank transfer","DSL",39,"One year"
0,87.1,1,"Electronic check","Fiber optic",8,"Month-to-month"
0,49.5,0,"Mailed check","DSL",26,"Month-to-month"
0,73.8,1,"Credit card","Fiber optic",53,"Month-to-month"
0,19.2,0,"Mailed check","No",70,"Two year"
1,45.3,0,"Mailed check","DSL",1,"Month-to-month"
0,25,0,"Mailed check","No",59,"Two year"
1,94.95,0,"Electronic check","Fiber optic",2,"Month-to-month"
0,35.3,0,"Mailed check","DSL",7,"One year"
1,44.55,0,"Electronic check","DSL",12,"Month-to-month"
0,76.75,0,"Credit card","DSL",59,"One year"
0,81,0,"Bank transfer","DSL",61,"Two year"
0,105.55,0,"Bank transfer","Fiber optic",72,"Two year"
0,18.8,0,"Mailed check","No",13,"Month-to-month"
0,24.9,0,"Mailed check","No",64,"One year"
1,23.45,0,"Electronic check","DSL",1,"Month-to-month"
0,64.9,0,"Mailed check","DSL",10,"One year"
0,61.35,0,"Bank transfer","DSL",65,"One year"
0,113.95,0,"Mailed check","Fiber optic",62,"Two year"
0,90.15,0,"Electronic check","DSL",55,"One year"
0,54.1,0,"Electronic check","DSL",25,"Month-to-month"
1,29.7,0,"Mailed check","DSL",1,"Month-to-month"
0,49.8,0,"Credit card","DSL",1,"Month-to-month"
1,101.1,0,"Electronic check","Fiber optic",59,"Month-to-month"
0,24.4,1,"Bank transfer","No",64,"Two year"
0,95,0,"Bank transfer","Fiber optic",36,"Month-to-month"
1,50.65,0,"Mailed check","DSL",3,"Month-to-month"
0,69.9,0,"Mailed check","DSL",61,"Two year"
0,39.95,0,"Bank transfer","DSL",26,"One year"
1,55.4,0,"Electronic check","DSL",1,"Month-to-month"
1,90.6,1,"Electronic check","Fiber optic",1,"Month-to-month"
0,103.25,0,"Credit card","Fiber optic",68,"Two year"
1,86.85,1,"Mailed check","Fiber optic",2,"Month-to-month"
0,94.25,0,"Bank transfer","Fiber optic",72,"Two year"
0,47.05,0,"Electronic check","DSL",71,"Two year"
0,20.55,0,"Credit card","No",57,"Two year"
0,19.65,0,"Mailed check","No",4,"Month-to-month"
0,70.2,1,"Electronic check","Fiber optic",1,"Month-to-month"
0,81,0,"Credit card","DSL",72,"Two year"
0,75.9,0,"Bank transfer","DSL",21,"One year"
0,24.7,0,"Bank transfer","No",71,"Two year"
1,99.05,1,"Bank transfer","Fiber optic",29,"Month-to-month"
0,110.25,1,"Credit card","Fiber optic",69,"Two year"
0,85,0,"Credit card","DSL",64,"Two year"
0,19.75,0,"Credit card","No",16,"Month-to-month"
0,23.9,0,"Electronic check","No",4,"One year"
1,111.25,0,"Credit card","Fiber optic",52,"One year"
1,55.1,0,"Mailed check","DSL",2,"Month-to-month"
0,19.95,0,"Mailed check","No",1,"Month-to-month"
0,25.15,0,"Mailed check","DSL",18,"Month-to-month"
0,54.15,0,"Mailed check","DSL",2,"Month-to-month"
0,59.8,0,"Mailed check","DSL",19,"Month-to-month"
0,83.85,0,"Bank transfer","Fiber optic",40,"Month-to-month"
0,104.9,1,"Electronic check","Fiber optic",66,"One year"
0,75.3,0,"Mailed check","Fiber optic",21,"Month-to-month"
0,66.65,0,"Electronic check","DSL",8,"Month-to-month"
0,109.5,0,"Credit card","Fiber optic",72,"Two year"
0,73.85,0,"Bank transfer","DSL",48,"One year"
0,19.3,0,"Bank transfer","No",69,"Two year"
0,118.2,0,"Electronic check","Fiber optic",72,"Two year"
0,51.45,0,"Credit card","DSL",14,"One year"
0,59.45,0,"Electronic check","DSL",6,"Month-to-month"
0,19.5,0,"Bank transfer","No",8,"Two year"
0,19.55,0,"Mailed check","No",17,"One year"
0,93.55,0,"Electronic check","Fiber optic",65,"One year"
0,59.3,0,"Mailed check","DSL",57,"One year"
1,102.25,0,"Credit card","Fiber optic",13,"Month-to-month"
1,95.9,1,"Credit card","Fiber optic",19,"Month-to-month"
0,109.8,0,"Bank transfer","Fiber optic",56,"One year"
0,78.1,0,"Electronic check","Fiber optic",14,"Month-to-month"
0,39.9,0,"Electronic check","DSL",52,"Month-to-month"
0,64.9,0,"Credit card","DSL",58,"Two year"
1,95.05,1,"Electronic check","Fiber optic",47,"Month-to-month"
0,53.4,0,"Credit card","DSL",67,"Month-to-month"
0,24.9,0,"Credit card","DSL",2,"Month-to-month"
0,44.7,1,"Credit card","DSL",6,"Month-to-month"
0,114,0,"Bank transfer","Fiber optic",71,"Two year"
0,20.25,0,"Bank transfer","No",46,"Two year"
1,53.85,0,"Credit card","DSL",5,"Month-to-month"
0,83.85,1,"Bank transfer","Fiber optic",67,"Month-to-month"
0,20.2,0,"Bank transfer","No",3,"Month-to-month"
0,19.95,0,"Mailed check","No",3,"Month-to-month"
1,104.2,1,"Electronic check","Fiber optic",52,"Month-to-month"
1,50.25,0,"Electronic check","DSL",42,"Month-to-month"
0,20.35,0,"Mailed check","No",50,"One year"
0,90,1,"Electronic check","Fiber optic",23,"Month-to-month"
0,54.2,0,"Credit card","DSL",67,"Two year"
1,99.5,0,"Electronic check","Fiber optic",25,"Month-to-month"
0,99.1,1,"Mailed check","Fiber optic",39,"One year"
0,66.9,0,"Mailed check","DSL",69,"Two year"
0,25.85,0,"Mailed check","DSL",1,"One year"
0,91.05,0,"Electronic check","Fiber optic",32,"Month-to-month"
1,71,0,"Electronic check","Fiber optic",9,"Month-to-month"
1,93.2,0,"Credit card","Fiber optic",16,"Month-to-month"
0,20.95,0,"Bank transfer","No",60,"Two year"
0,109.2,0,"Bank transfer","Fiber optic",72,"Two year"
1,19.35,0,"Mailed check","No",5,"Month-to-month"
0,85.8,1,"Credit card","Fiber optic",26,"Month-to-month"
1,19.85,0,"Mailed check","No",3,"Month-to-month"
0,19.65,0,"Electronic check","No",2,"Month-to-month"
0,20.5,0,"Bank transfer","No",2,"One year"
0,89.65,0,"Credit card","DSL",36,"One year"
0,74.35,0,"Mailed check","Fiber optic",7,"Month-to-month"
0,49.45,1,"Credit card","DSL",60,"Two year"
0,89.1,0,"Electronic check","Fiber optic",19,"Month-to-month"
0,75.15,1,"Credit card","DSL",45,"Two year"
0,70.65,1,"Electronic check","Fiber optic",4,"Month-to-month"
1,104.2,0,"Electronic check","Fiber optic",31,"Month-to-month"
0,90.05,0,"Electronic check","Fiber optic",47,"Month-to-month"
1,79.25,0,"Electronic check","Fiber optic",1,"Month-to-month"
1,44.9,0,"Bank transfer","DSL",1,"Month-to-month"
0,19.4,0,"Credit card","No",1,"Month-to-month"
0,88.75,1,"Credit card","Fiber optic",59,"Month-to-month"
1,70.1,0,"Electronic check","Fiber optic",10,"Month-to-month"
0,91,1,"Credit card","Fiber optic",35,"Month-to-month"
1,29.65,0,"Electronic check","DSL",4,"Month-to-month"
0,90.8,0,"Electronic check","Fiber optic",32,"One year"
1,77.85,0,"Electronic check","Fiber optic",43,"Month-to-month"
1,54.3,0,"Electronic check","DSL",4,"Month-to-month"
0,18.95,1,"Mailed check","No",54,"Two year"
1,95.15,1,"Bank transfer","Fiber optic",11,"Month-to-month"
0,102.4,1,"Bank transfer","Fiber optic",66,"Two year"
0,99.9,0,"Electronic check","Fiber optic",61,"One year"
0,88.7,0,"Credit card","DSL",72,"Two year"
0,54.3,0,"Electronic check","DSL",44,"One year"
0,55.7,0,"Bank transfer","DSL",41,"Month-to-month"
0,103.95,0,"Electronic check","Fiber optic",50,"One year"
1,110.85,0,"Credit card","Fiber optic",47,"One year"
0,20.15,0,"Mailed check","No",8,"Two year"
0,20.05,0,"Mailed check","No",18,"Month-to-month"
0,91.95,0,"Credit card","DSL",72,"Two year"
1,80.5,0,"Electronic check","Fiber optic",1,"Month-to-month"
0,55.65,1,"Electronic check","DSL",42,"Month-to-month"
0,74.7,1,"Electronic check","Fiber optic",18,"Month-to-month"
0,104.15,0,"Credit card","Fiber optic",13,"One year"
0,83.65,0,"Bank transfer","Fiber optic",68,"One year"
1,72.2,0,"Bank transfer","Fiber optic",4,"Month-to-month"
0,110.05,0,"Credit card","Fiber optic",69,"Two year"
1,51.5,0,"Mailed check","DSL",17,"Month-to-month"
0,25.5,0,"Credit card","No",25,"Two year"
1,89.55,1,"Mailed check","Fiber optic",43,"Month-to-month"
0,19.5,0,"Credit card","No",59,"Two year"
0,80.7,1,"Electronic check","Fiber optic",5,"Month-to-month"
1,77.5,0,"Mailed check","DSL",21,"One year"
0,105.1,0,"Credit card","Fiber optic",69,"One year"
0,25.15,0,"Bank transfer","DSL",13,"Month-to-month"
1,95.25,0,"Bank transfer","Fiber optic",42,"Month-to-month"
0,95.65,0,"Credit card","Fiber optic",52,"Month-to-month"
1,85,1,"Electronic check","Fiber optic",46,"Month-to-month"
0,80.8,0,"Bank transfer","DSL",61,"Two year"
0,24.85,0,"Mailed check","DSL",29,"One year"
0,54.75,0,"Credit card","DSL",25,"One year"
1,85.75,0,"Electronic check","Fiber optic",5,"Month-to-month"
0,50.75,0,"Electronic check","DSL",15,"One year"
0,20.15,0,"Mailed check","No",19,"Two year"
0,20.05,0,"Mailed check","No",44,"Two year"
1,98.25,1,"Electronic check","Fiber optic",6,"Month-to-month"
0,71.6,0,"Credit card","DSL",58,"Two year"
0,81.45,0,"Credit card","Fiber optic",62,"One year"
0,58.4,0,"Bank transfer","DSL",70,"One year"
1,25.7,1,"Mailed check","DSL",1,"Month-to-month"
0,53.7,0,"Credit card","DSL",10,"Two year"
0,19.6,0,"Bank transfer","No",26,"One year"
0,89.4,0,"Credit card","Fiber optic",66,"Month-to-month"
1,69,0,"Electronic check","Fiber optic",7,"Month-to-month"
0,84.2,0,"Bank transfer","Fiber optic",51,"One year"
0,106.1,0,"Credit card","Fiber optic",72,"Two year"
0,25.75,0,"Mailed check","No",65,"Two year"
1,46.05,0,"Bank transfer","DSL",2,"Month-to-month"
0,64.95,0,"Bank transfer","DSL",70,"One year"
0,85.45,0,"Credit card","DSL",72,"Two year"
0,20.05,0,"Mailed check","No",1,"Month-to-month"
1,76.4,1,"Mailed check","Fiber optic",1,"Month-to-month"
1,100.5,0,"Electronic check","Fiber optic",5,"Month-to-month"
0,20.7,0,"Mailed check","No",3,"Month-to-month"
0,25.3,0,"Credit card","No",58,"Two year"
1,40.05,1,"Mailed check","DSL",22,"Month-to-month"
0,100.6,1,"Bank transfer","Fiber optic",33,"Month-to-month"
1,69.95,0,"Electronic check","Fiber optic",1,"Month-to-month"
0,74,1,"Bank transfer","Fiber optic",54,"Month-to-month"
0,99.4,0,"Electronic check","Fiber optic",72,"Two year"
1,93.3,0,"Electronic check","Fiber optic",1,"Month-to-month"
1,49.15,0,"Electronic check","DSL",3,"Month-to-month"
0,107.45,0,"Credit card","Fiber optic",72,"Two year"
0,83.6,0,"Credit card","DSL",72,"Two year"
0,99.05,1,"Credit card","Fiber optic",54,"Month-to-month"
0,80.1,0,"Electronic check","DSL",59,"One year"
0,65.3,0,"Bank transfer","DSL",54,"Two year"
0,89.55,0,"Electronic check","Fiber optic",60,"Two year"
0,60.8,0,"Credit card","DSL",60,"Two year"
0,74.5,0,"Electronic check","Fiber optic",3,"Month-to-month"
0,99.15,0,"Bank transfer","Fiber optic",69,"Two year"
0,19.25,0,"Electronic check","No",1,"Month-to-month"
0,39.45,0,"Credit card","DSL",50,"Month-to-month"
0,44.85,0,"Credit card","DSL",56,"Month-to-month"
0,97.2,0,"Electronic check","Fiber optic",60,"Two year"
0,110.55,1,"Mailed check","Fiber optic",69,"One year"
1,35.05,0,"Mailed check","DSL",1,"Month-to-month"
1,73,1,"Electronic check","Fiber optic",1,"Month-to-month"
0,19.9,0,"Mailed check","No",3,"Month-to-month"
0,76.95,0,"Bank transfer","DSL",60,"Two year"
0,35.4,0,"Mailed check","DSL",13,"Two year"
0,20.45,0,"Bank transfer","No",62,"Two year"
0,96.75,0,"Bank transfer","Fiber optic",45,"One year"
0,54.2,0,"Electronic check","DSL",25,"One year"
0,100.1,0,"Bank transfer","Fiber optic",44,"Two year"
0,45.25,0,"Mailed check","DSL",2,"Month-to-month"
1,83.85,1,"Credit card","Fiber optic",33,"Month-to-month"
1,70.1,0,"Electronic check","Fiber optic",1,"Month-to-month"
0,20.85,0,"Bank transfer","No",22,"One year"
0,33.45,0,"Mailed check","DSL",35,"Month-to-month"
0,20.2,0,"Mailed check","No",29,"Two year"
0,85.9,1,"Electronic check","Fiber optic",27,"One year"
0,61,0,"Electronic check","DSL",54,"One year"
1,70.65,1,"Electronic check","Fiber optic",2,"Month-to-month"
0,86.9,0,"Electronic check","Fiber optic",57,"One year"
0,69.4,0,"Bank transfer","DSL",62,"Two year"
0,20.35,0,"Credit card","No",15,"One year"
1,20.35,0,"Mailed check","No",2,"Month-to-month"
0,104.3,0,"Bank transfer","Fiber optic",70,"Two year"
0,44.95,0,"Electronic check","DSL",21,"Month-to-month"
0,49.45,0,"Electronic check","DSL",23,"One year"
0,20.6,0,"Mailed check","No",6,"One year"
0,19.55,0,"Credit card","No",4,"Two year"
1,99,0,"Credit card","Fiber optic",3,"Month-to-month"
0,93.5,0,"Electronic check","Fiber optic",23,"Month-to-month"
0,54.55,0,"Credit card","DSL",26,"One year"
0,20.05,0,"Mailed check","No",8,"Month-to-month"
1,83.95,0,"Electronic check","Fiber optic",26,"Month-to-month"
0,79.45,0,"Electronic check","Fiber optic",2,"Month-to-month"
1,116.2,0,"Credit card","Fiber optic",67,"Two year"
1,93.7,0,"Bank transfer","Fiber optic",71,"Two year"
0,79.85,0,"Credit card","DSL",59,"One year"
0,100,0,"Electronic check","Fiber optic",39,"One year"
0,19.6,0,"Mailed check","No",21,"Two year"
1,19.7,0,"Mailed check","No",1,"Month-to-month"
0,20.2,0,"Bank transfer","No",48,"Two year"
0,50.4,1,"Credit card","DSL",31,"One year"
0,113.35,0,"Electronic check","Fiber optic",64,"One year"
0,80,0,"Bank transfer","Fiber optic",46,"Month-to-month"
0,80.95,0,"Bank transfer","DSL",52,"Two year"
0,24.9,0,"Mailed check","No",67,"Two year"
0,54.9,1,"Electronic check","DSL",67,"Month-to-month"
1,75.55,0,"Electronic check","Fiber optic",5,"Month-to-month"
0,109.25,0,"Electronic check","Fiber optic",71,"Two year"
1,77.65,0,"Bank transfer","Fiber optic",9,"Month-to-month"
1,95,1,"Electronic check","Fiber optic",26,"Month-to-month"
0,116.3,0,"Bank transfer","Fiber optic",71,"One year"
0,19.9,0,"Bank transfer","No",32,"Month-to-month"
0,70.35,0,"Electronic check","Fiber optic",2,"Month-to-month"
0,25.6,0,"Credit card","No",71,"Two year"
0,44.45,0,"Electronic check","DSL",60,"One year"
0,100.15,1,"Electronic check","Fiber optic",55,"One year"
1,105.4,0,"Credit card","Fiber optic",54,"One year"
1,95.85,0,"Electronic check","Fiber optic",2,"Month-to-month"
0,73.85,0,"Mailed check","Fiber optic",6,"Month-to-month"
0,70.1,0,"Credit card","DSL",48,"Two year"
0,25.25,0,"Mailed check","No",63,"Two year"
1,79.15,0,"Electronic check","Fiber optic",1,"Month-to-month"
0,21.05,0,"Credit card","No",12,"Month-to-month"
0,24.95,1,"Bank transfer","DSL",54,"Month-to-month"
0,64.5,0,"Electronic check","DSL",30,"One year"
1,19.65,0,"Bank transfer","No",30,"Month-to-month"
1,79,0,"Electronic check","Fiber optic",4,"Month-to-month"
0,105.95,0,"Credit card","Fiber optic",40,"One year"
0,75.85,0,"Electronic check","Fiber optic",9,"Month-to-month"
1,91.85,0,"Electronic check","Fiber optic",17,"Month-to-month"
0,43.6,0,"Credit card","DSL",62,"Two year"
0,91.25,0,"Bank transfer","Fiber optic",28,"One year"
0,89.75,0,"Credit card","DSL",70,"Two year"
0,104.4,0,"Bank transfer","Fiber optic",46,"Two year"
0,90.15,0,"Mailed check","Fiber optic",23,"Month-to-month"
0,40.3,0,"Electronic check","DSL",47,"One year"
0,105.25,0,"Bank transfer","Fiber optic",68,"Two year"
1,106,1,"Electronic check","Fiber optic",60,"One year"
0,104,0,"Electronic check","Fiber optic",67,"Two year"
0,69.65,0,"Electronic check","DSL",14,"Month-to-month"
0,74.3,0,"Electronic check","Fiber optic",57,"Month-to-month"
0,100.9,0,"Mailed check","Fiber optic",55,"One year"
0,20.25,0,"Mailed check","No",1,"Month-to-month"
1,49.9,0,"Mailed check","DSL",1,"Month-to-month"
0,96.9,0,"Credit card","Fiber optic",23,"Month-to-month"
1,100.35,0,"Electronic check","Fiber optic",13,"Month-to-month"
0,104.1,0,"Electronic check","Fiber optic",47,"Month-to-month"
0,20.1,0,"Mailed check","No",38,"One year"
1,74.95,1,"Bank transfer","Fiber optic",38,"Month-to-month"
0,56.55,1,"Credit card","DSL",2,"Month-to-month"
1,49.25,1,"Credit card","DSL",1,"Month-to-month"
0,68.6,0,"Bank transfer","Fiber optic",15,"Month-to-month"
0,69.05,0,"Credit card","Fiber optic",26,"Month-to-month"
0,19.7,0,"Credit card","No",35,"Two year"
0,20.05,0,"Mailed check","No",3,"Month-to-month"
1,103.7,0,"Electronic check","Fiber optic",50,"Month-to-month"
0,94.4,0,"Electronic check","Fiber optic",42,"Month-to-month"
0,54.95,0,"Credit card","DSL",10,"Month-to-month"
0,93.7,0,"Bank transfer","Fiber optic",61,"One year"
0,110.25,0,"Credit card","Fiber optic",68,"Two year"
0,98.9,0,"Electronic check","Fiber optic",10,"One year"
1,89.75,0,"Electronic check","Fiber optic",65,"One year"
0,80.45,0,"Bank transfer","DSL",72,"Two year"
0,79.4,0,"Electronic check","Fiber optic",55,"Month-to-month"
1,20.3,0,"Mailed check","No",1,"Month-to-month"
0,62.8,0,"Bank transfer","DSL",7,"Month-to-month"
