"not.fully.paid","installment","log.annual.inc","fico","revol.bal","inq.last.6mths","pub.rec"
1,231.14,4.80623425543415,687,5.26,10,0
0,251.3,4.63346845354896,667,0.001,0,0
0,136.46,4.45484486163419,647,1.485,5,1
1,261.65,4.74036268766386,667,41.705,8,0
0,242.04,5.09691001462171,737,276.911,1,0
0,202.08,4.54411767531888,687,5.748,0,0
0,193.26,4.40979791404663,687,8.883,4,0
0,145.7,4.77815124986065,657,18.242,0,0
0,249.9,4.81954393510386,677,5.319,0,0
1,260.25,5.07918124528145,652,21.881,2,0
0,113.87,4.53142782073374,717,0.372,0,0
0,170.41,4.47712125443985,657,2.229,2,0
1,81.07,4.27866216105373,687,0,0,0
0,138.8,4.54406804414548,642,1.085,3,0
1,205.42,4.70757017535683,657,4.05,4,0
0,263.72,4.65321251431715,652,15.056,1,0
0,86.75,4.36172783388465,667,4.374,4,0
0,266.1,4.69897000242066,642,15.831,3,0
0,239.66,4.85125835044607,657,8.558,3,0
1,244.27,4.60205998998335,702,0.599,8,1
0,160.64,4.52881389779195,717,2.208,3,0
0,150.63,4.74036268766386,662,20.578,11,0
0,169.8,4.97772360503579,657,10.978,4,0
0,364.89,4.80187685295181,687,22.954,4,0
0,306.7,4.53781909376194,647,7.424,1,0
0,245.07,4.47712125443985,662,12.814,4,0
0,116.1,5.04140847837497,672,0.39,4,0
1,235.44,4.53781909376194,647,16.69,4,0
1,534.5,5.26481782448999,647,49.303,0,0
0,497.58,4.81291335713023,702,24.985,5,0
0,144.43,4.72015930402278,662,15.473,0,0
0,35.83,4.14625210206062,687,1.032,4,0
0,503.32,4.65321251431715,652,11.577,1,0
0,174.26,4.68124123742335,652,0.901,1,1
0,274.39,4.91381385401389,652,22.515,3,0
0,262.57,4.72095271661177,652,20.032,1,0
1,157.55,4.62787769382452,662,5.361,12,0
0,140.37,4.85733249730064,652,3.842,3,0
0,281.3,4.95424250973794,657,50.545,0,0
1,232.2,5.45484486033389,682,20.205,6,0
0,50.49,4.47712125443985,697,1.085,11,0
0,40.9,4.54406804414548,707,10.975,4,0
0,134.38,4.88812892702468,657,11.162,3,0
1,71.9,4.62324929158548,652,5.057,2,0
1,233.06,5.17609125771875,697,21.293,7,0
0,155.49,4.75358918691145,667,41.478,3,0
0,109.06,4.72015930402278,652,5.07,1,0
0,166.75,4.64890619355177,687,9.387,4,0
0,111.25,4.4440447960576,702,3.999,4,0
0,259.08,4.66181268725332,652,6.131,1,0
0,160.18,4.54406804414548,667,0.832,4,0
0,152.68,4.77815124986065,642,5.77,1,0
0,183.24,4.62324929158548,667,0,4,0
0,109.28,4.64345267522656,647,20.685,2,0
0,266.99,4.60205998998335,672,3.78,4,0
0,73.14,4.72427586850017,702,31.412,5,0
0,119.83,4.65321251431715,657,9.771,4,0
1,269.61,4.73239376175714,672,23.618,6,0
0,41.64,4.59997036036895,652,9.408,3,0
0,170.41,4.88649072480949,657,22.458,2,0
1,263.72,4.99999999784146,642,25.366,0,0
0,235.39,4.43136376199339,792,8.22,0,0
0,61.35,4.2787536008883,682,1.279,0,0
0,209.12,4.38021124200255,657,8.686,0,0
0,227.56,5.15381486491309,652,63.685,1,0
0,245.13,4.65321251431715,647,31.939,4,0
0,55.27,5.01703334011373,652,31.14,1,0
0,223.6,4.90308998540416,642,16.012,6,0
1,192.47,5.14525857743431,687,79.395,6,0
0,257.91,4.69827457535268,657,10.221,1,1
0,185.77,4.78532983364037,677,25.457,5,0
1,202.35,4.77815124986065,712,32.573,4,0
1,253.32,5.02118929944358,677,3.607,4,0
0,165.92,4.50514997754605,727,11.285,0,0
1,125.28,4.86213137749561,642,55.147,3,0
0,175.05,4.49136169232845,677,9.267,0,0
0,41.2,4.65321251431715,677,21.022,4,0
0,51.41,4.59285599137132,647,3.975,4,0
0,229.73,4.84509803956628,642,14.157,1,0
0,153.02,4.77815124986065,642,18.641,2,1
0,86.66,4.8238001556578,647,1.601,3,0
0,193.31,4.99122607671191,677,26.39,4,0
0,170.3,4.71123341456812,657,30.177,0,0
1,137.55,4.90308998540416,662,27.954,4,0
0,266.1,5.27875360045659,667,149.621,8,0
0,103.63,4.59106460914942,652,2.06,0,0
0,246.14,4.94448267064736,647,46.67,1,0
0,52.05,3.9242792861351,652,1.764,2,0
0,84.64,4.85733249730064,662,2.199,2,0
0,227.29,4.95424250973794,652,55.753,1,0
0,199.17,4.65321251431715,697,0.397,6,0
1,68.78,4.99999999784146,697,53.44,3,0
0,198.12,4.69897000242066,682,9.797,4,0
0,112.52,4.84167225086297,667,7.087,2,0
0,59.92,5.02118929944358,657,30.734,1,0
0,107.85,4.67260577806052,662,2.663,0,0
1,81.05,4.46239799834688,667,6.02,9,1
1,250.58,4.99999999784146,692,24.868,5,0
0,276.29,5.17609125771875,667,152.189,7,0
1,221.12,5.17609125771875,672,88.223,4,0
0,140.4,4.49136169232845,652,11.157,2,0
0,337.14,4.77815124986065,692,8.968,6,0
1,276.84,4.74780008924008,707,6.178,5,0
0,659.14,4.99122607671191,717,106.366,3,0
0,85.05,4.81294008361265,667,2.368,4,1
0,275.84,4.70053065701316,662,3.982,5,0
0,116.12,4.39794000699986,672,13.43,9,0
0,262.45,5.47712125313955,732,255.001,4,0
0,674.27,5.14612803498708,697,26.761,4,0
0,202.28,4.84509803956628,677,0.244,6,0
1,541.89,4.79934055146277,702,19.516,6,0
0,857.46,5.34595370979058,672,40.099,6,0
0,262.45,4.65321251431715,722,26.61,4,0
0,677.36,5.11727129470757,682,134.025,0,0
0,266.06,4.92427928700628,702,1.077,5,0
1,869.7,5.3010299976052,682,54.003,5,0
0,850.44,5.04139268308466,702,238.903,1,0
0,701.96,4.90308998540416,697,3.401,7,0
0,302.33,4.77815124986065,682,0,9,0
0,869.7,5.12057393052466,707,20.794,7,0
0,901.06,4.90308998540416,672,35.251,6,0
0,127.91,5.07918124528145,727,138.492,1,0
1,168.57,4.46976312463542,672,4.546,4,0
0,268.48,4.56820172336067,707,2.479,6,0
0,539.42,4.86923171878148,697,16.917,5,0
0,165.55,4.34234371117153,702,1.312,4,0
0,665.15,5.46240398596749,712,211.463,4,0
1,257.43,4.67213481609551,677,29.895,6,0
0,337.14,4.70757017535683,707,3.359,5,0
0,311.68,4.47712125443985,662,11.255,5,0
1,268.48,4.68124123742335,677,7.368,4,0
0,845,5.20411998082495,712,16.716,5,0
0,264.88,4.66275783364839,702,6.29,4,0
1,541.89,5.17609125771875,682,146.579,3,0
1,869.7,4.65321251431715,697,18.84,6,0
0,559.13,4.62324929158548,707,8.044,8,0
1,154.46,4.51188336170943,687,2.967,2,0
1,95.94,4.87506126229795,727,3.484,4,0
0,334.11,4.60205998998335,692,23.534,4,0
1,365.78,5.54407300683111,717,228.727,4,0
0,189.64,4.38021124200255,672,4.609,4,0
0,114.27,4.25527250515616,662,1.748,6,0
0,252.28,4.81291335713023,667,13.081,5,0
0,773.22,4.99124380026972,712,29.716,4,0
0,186.57,4.74036268766386,702,6.788,5,1
0,319.47,4.77815124986065,757,164.974,0,0
0,479.66,4.96378782906919,662,58.439,9,0
1,350.02,4.87506126229795,677,9.7,2,0
1,538.78,4.84509803956628,672,67.901,2,0
0,397.97,4.90308998540416,722,36.719,4,0
0,534.41,4.98830918993955,677,1.513,1,0
1,138.89,4.41504015679228,677,27.535,1,0
1,268.95,4.69897000242066,697,49.391,2,0
1,340.76,4.71600334469293,682,6.641,4,0
0,207.23,4.62324929158548,702,17.295,8,0
0,277.53,4.73319726300694,667,26.814,5,0
0,235.56,4.75127910507509,727,9.007,9,0
0,265.32,4.77815124986065,702,83.434,3,0
0,329.57,4.76117581207165,707,25.506,4,0
0,183.24,4.44709598405555,722,4.405,5,0
0,392.57,5.65321251301685,737,224.09,3,0
0,103.62,4.39794000699986,712,7.162,8,0
0,182.34,4.38923698444448,692,3.039,5,0
0,169.62,4.39787051553981,687,6.608,4,0
1,374.67,4.92427928700628,697,26.598,6,0
0,139.39,4.38021124200255,682,1.272,0,0
0,178.14,4.41497334927213,667,8.136,7,0
1,250.49,4.50514997754605,667,26.726,4,0
0,334.67,5.05690485247579,722,141.532,0,0
0,511.14,5.50786666194785,722,13.739,7,0
0,241.76,4.55144999934519,672,6.907,5,0
0,282.03,4.99999999784146,777,212.878,2,0
1,169.62,4.07918124614745,697,2.905,4,0
1,532.05,5.05690485247579,672,107.611,6,0
0,426.02,4.89209460457023,672,7.672,7,0
0,497.46,4.95424250973794,712,96.473,1,0
1,337.71,4.84509803956628,692,27.2,4,0
1,189.12,4.55630250187984,712,40.553,1,0
0,520.37,4.60205998998335,677,8.193,5,0
0,267.73,4.69897000242066,697,34.938,4,0
0,175.79,4.63342805547625,682,2.754,2,0
1,336.18,4.71054044994986,712,10.227,4,0
0,173.46,4.65321251431715,697,4.84,2,0
0,518.06,4.8893017045295,687,2.009,5,0
1,497.46,4.64542227018911,727,5.665,4,0
0,294.16,5.02118929944358,682,112.549,0,0
0,407.08,4.97774188883348,702,30.25,4,0
0,412.6,4.69460519956035,717,2.976,4,0
0,123.24,4.87506126229795,712,10.673,4,0
0,210.01,4.92941892768058,677,3.735,6,0
0,511.14,4.87506126229795,712,1.914,7,0
0,84.38,4.84509803956628,702,2.024,1,0
1,397.97,4.92941892768058,722,29.669,5,0
1,497.46,4.87506126229795,717,125.642,0,0
0,495.21,5.07918124528145,732,182.274,0,0
0,101.77,4.77815124986065,692,0.198,4,0
0,546.27,5.20411998082495,677,15.814,6,0
1,507.62,4.89486965510775,662,95.801,7,0
1,295.18,4.67690384723074,667,11.537,5,1
1,168.76,4.77815124986065,667,9.761,6,1
1,336.02,4.47712125443985,672,9.611,5,0
0,345.37,4.77815124986065,682,32.153,5,0
0,362.59,4.74033110142619,687,3.802,9,0
0,336.18,5.01283722591608,722,10.338,5,0
0,275.07,4.80448018779413,707,3.606,6,0
1,260.53,4.47712125443985,667,6.402,4,1
0,385.14,4.90308998540416,767,199.39,1,0
0,890.68,5.3010299976052,762,12.352,9,0
0,204.46,5.03140846575,682,48.818,4,0
0,508.84,4.89209460457023,717,20.49,4,0
0,342.29,4.90311170012825,692,30.585,4,0
0,539.13,4.62838892791684,677,18.208,3,0
0,345.05,4.76342799376768,677,4.656,8,0
1,551.05,4.99999999784146,717,5.212,10,0
1,270.17,4.68124123742335,707,5.684,5,1
0,171.15,4.39800948977402,682,4.974,5,0
1,532.05,4.65896484461768,677,14.625,6,0
0,127.79,4.99999999784146,737,116.648,1,0
0,315.02,4.43136376199339,682,8.052,5,0
0,174.24,4.7596678460857,677,8.31,5,0
0,333.15,5.04920251389383,732,12.279,5,0
0,483.49,4.84509803956628,692,34.491,4,0
0,693.83,4.79726754229819,717,7.657,7,0
1,109.74,4.47712125443985,662,2.994,5,0
0,54.28,5.47712125313955,677,27.197,4,0
0,171.15,4.62324929158548,692,1.064,5,1
0,143.77,4.81334075935871,682,17.126,5,0
0,72.97,4.47712125443985,717,1.243,4,0
0,178.93,4.38381536504897,697,2.526,2,0
0,105.48,4.34234371117153,677,1.27,4,0
0,281.12,4.69897000242066,717,53.243,4,0
0,182.89,4.94448267064736,687,1.897,1,0
0,170.38,4.39794000699986,692,5.04,5,1
0,684.58,5.01190861311193,727,92.549,6,0
0,206.86,4.74036268766386,717,2.725,7,1
0,103.62,4.2787536008883,702,0.915,0,0
1,88.68,4.55310593814702,707,0.946,0,0
0,342.02,4.86925519239822,667,3.491,7,2
0,69.7,4.34242268067435,702,2.503,0,0
0,66.49,4.03342375543817,687,1.909,2,0
0,700.04,5.15836249272144,737,116.893,8,0
0,332.07,4.55390243422683,662,0.434,7,0
1,343.83,4.69897000242066,702,5.558,4,1
0,136.92,4.69900474597921,677,10.046,4,0
0,99.32,4.17609125901905,667,6.399,1,0
0,213.77,4.54406804414548,692,6.03,5,0
0,210.01,4.69897000242066,742,9.4,9,0
0,375.63,4.62324929158548,692,2.216,4,0
0,240.68,4.99999999784146,732,15.222,6,0
0,513.51,5.65321251301685,777,255.805,2,0
0,71.89,4.34242268067435,727,0.312,3,0
0,312.23,4.53142782073374,682,11.614,6,0
0,504.27,4.60205998998335,717,60.267,0,0
0,216.6,4.69897000242066,677,3.433,1,0
0,267.21,4.60201656053516,672,3.132,2,0
0,302.42,4.94200805200359,692,122.464,1,0
0,210.01,4.95424250973794,667,13.841,5,0
1,118.73,4.17609125901905,727,0,0,0
0,335.48,4.81294008361265,712,7.081,8,0
1,287.31,4.74033110142619,667,16.194,5,0
0,239.87,4.46239799834688,722,15.557,4,0
1,376.55,4.76342799376768,737,37.589,7,0
0,336.97,4.8325344604447,682,3.05,3,0
0,175.79,4.99999999784146,672,37.335,6,0
0,291.41,4.87506126229795,687,0.007,5,0
0,82.15,4.71600334469293,677,7.718,4,0
0,522.7,4.92939848978226,702,12.415,7,0
1,177.35,4.2787536008883,662,0.679,6,0
0,91.19,4.04139268525355,667,0.242,6,0
0,35.79,4.30102999586544,682,1.131,0,0
0,170.73,4.17609125901905,707,0,9,0
0,541.5,4.97772360503579,687,3.118,3,0
0,280.02,4.9493900072033,677,22.187,6,0
0,85.96,4.2787536008883,672,5.475,4,0
1,541.5,4.83884908918274,702,0.608,8,0
1,171.15,4.35649510218815,717,0.362,2,0
1,799.56,5.30103868349484,722,351.453,0,0
0,201.71,4.92941892768058,707,24.364,4,0
1,503.03,4.3763579294683,697,3.695,6,1
0,350.02,5.15836249272144,692,11.105,7,0
0,340.76,4.83566521119174,707,56.903,5,0
0,576.69,4.76108548316236,717,4.583,5,0
0,65.14,4.30102999586544,667,0.806,5,0
0,85.58,4.45484486163419,732,0,0,0
0,207.23,4.45788189597497,707,1.185,1,0
0,184.49,4.00000000001034,682,0,0,0
0,53.68,4.16339993260991,687,2.308,8,0
0,240.96,4.69897000242066,717,1.306,5,0
1,293.9,4.59355187879146,677,0.634,3,0
0,670.96,4.61913508967006,692,10.022,6,0
0,504.27,4.95424250973794,727,19.601,4,0
1,715.69,4.92941892768058,727,28.268,9,0
0,87.9,3.76663588650377,672,0.727,3,0
0,184.02,4.38021124200255,672,5.204,0,0
0,348.47,4.83891202713906,687,10.631,6,0
1,520.37,4.63342805547625,687,4.49,4,0
0,425.95,4.84509803956628,697,74.042,1,0
1,898.55,4.74036268766386,697,5.341,5,0
0,116.02,4.6720978576351,662,0.113,4,0
0,352.26,5.02530586392098,707,0.726,8,0
0,175.79,4.32221929486179,682,6.348,2,0
0,42.01,4.60205998998335,662,1.498,4,0
0,118.73,4.40654017993603,692,2.146,4,0
0,338.43,5.01703334011373,792,186.072,0,0
0,178.14,4.69897000242066,667,8.652,7,1
1,514.32,4.93348728981343,667,22.72,4,0
0,871.16,5.22788670291766,707,4.066,4,1
0,552.59,4.95036485499799,732,15.306,7,0
1,48.36,4.43136376199339,682,0.124,5,0
1,790.73,5.32633585934177,667,40.604,4,0
0,262.01,5.14612803498708,712,164.861,0,0
0,374.29,4.87506126229795,727,94.064,0,0
0,251.3,4.32221929486179,702,27.216,0,0
0,412.6,4.87506126229795,692,13.084,4,1
1,34.54,4.79239168774925,702,1.914,0,0
0,515.74,5.11397007903345,697,20.761,5,0
0,735.06,5.77815124856035,672,952.013,6,0
0,329.57,5.07918124528145,672,3.951,4,0
0,127.13,4.25527250515616,702,0.707,0,0
0,279.41,4.65321251431715,737,4.964,4,0
0,518.06,4.87506126229795,677,7.151,4,0
0,339.23,4.90308998540416,692,126.402,2,0
1,168.09,4.69897000242066,737,0,6,0
1,130.27,4.69897000242066,672,0.39,4,0
0,115.28,3.90308998713875,707,0,2,0
0,249.39,4.60201656053516,682,6.246,6,0
0,259.03,4.30102999586544,692,3.642,5,0
0,185.74,4.32221929486179,677,9.369,4,0
0,370.57,5.17026171420228,662,3.823,2,0
0,435.17,4.84509803956628,687,2.68,5,0
0,224.66,4.39794000699986,732,11.786,4,0
0,70.32,4.39794000699986,687,3.811,8,0
0,204.46,4.60205998998335,722,1.472,1,0
0,180.4,4.39787051553981,692,0.225,4,0
0,149.44,4.89209460457023,697,38.558,4,0
0,208.62,4.70243053468252,737,3.633,4,0
0,233.08,4.26007138795689,667,6.758,0,0
0,186.09,4.76342799376768,677,0,8,0
0,271.39,4.88651328640782,697,6.7,4,0
0,212.82,4.94200805200359,662,6.155,4,0
1,74.58,4.30102999586544,677,0.661,4,0
0,863.42,5.07918124528145,697,311.616,3,0
0,131.83,4.58206336091627,712,0.639,5,0
1,147.22,4.80617997296685,732,1.596,4,0
0,336.18,4.70757017535683,702,10.639,5,0
1,405.48,4.66272006740025,712,58.996,3,0
0,246.45,4.53147891547953,702,4.009,7,0
0,185.74,4.60201656053516,687,42.411,2,0
0,164.32,4.86923171878148,717,0.26,4,1
0,141.2,4.66275783364839,702,2.215,5,0
0,184.88,4.86332286006377,712,5.266,4,0
0,266.52,4.91300276563949,712,11.754,5,1
0,288.35,4.43616264653131,687,8.537,5,0
1,135.09,4.2787536008883,682,15.36,4,0
0,220.5,4.40113988439958,722,25.283,0,0
0,160.07,4.84509803956628,682,82.586,2,0
0,146.31,4.71866773699646,682,1.682,10,0
1,330.08,4.81291335713023,687,10.754,5,0
0,223.63,4.7596678460857,737,125.743,0,0
1,210.95,4.54257647711917,662,0.829,4,0
1,168.86,4.6402826295148,677,43.075,1,0
0,135.09,4.55630250187984,677,1.048,4,0
0,333.15,4.84507322397959,707,107.643,3,0
0,540.33,5.50515540492678,722,66.442,4,0
0,363.03,4.92941892768058,702,16.652,4,0
0,174.03,4.84509803956628,692,4.096,4,0
1,137.54,4.60205998998335,707,12.121,7,0
0,107.96,4.90151825630237,722,31.89,4,0
0,268.95,4.86925519239822,722,4.505,5,0
0,502,4.81291335713023,722,39.458,5,0
0,361.44,4.92941892768058,732,3.532,5,0
0,79.24,4.39794000699986,727,0.268,5,0
1,464.17,5.07918124528145,682,107.404,4,0
1,690.74,5.21852500329336,682,16.244,5,0
0,103.62,4.79241970842922,662,25.277,5,0
0,85.19,4.55630250187984,707,8.035,5,0
0,210.32,4.98227123284415,707,12.616,5,0
0,238.53,4.74821904878382,732,3.205,8,0
0,35.85,4.39794000699986,672,1.559,4,0
1,239.61,4.69897000242066,677,60.55,3,0
0,102.69,4.07918124614745,672,0.256,4,0
1,326.64,4.75587485705499,672,8.333,5,1
1,167.27,4.88081359259849,672,14.063,7,0
1,602.4,4.99999999784146,717,12.22,5,0
1,267.73,4.74036268766386,717,55.821,0,0
0,742.95,5.10722354009021,717,54.294,4,0
0,31.2,5.10720996838765,792,167.381,0,0
0,220.5,4.59106460914942,727,0,5,0
0,163.57,4.99999999784146,727,5.572,4,0
0,149.26,4.57978359717769,672,2.166,4,0
1,99.5,4.6720978576351,702,62.265,1,1
0,49.75,4.45824491838945,692,5.906,4,0
0,336.18,5.00860017077763,707,56.283,5,0
0,684.58,4.91381385401389,697,30.058,5,1
1,135.7,4.71600334469293,677,11.346,5,0
0,59.97,4.51851393968306,687,1.469,4,0
0,488.49,5.01283722591608,687,6.023,4,0
1,166.58,4.98227123284415,707,0.731,4,0
1,313.63,4.77815124986065,732,5.928,5,0
0,99.05,4.74036268766386,712,2.245,5,1
0,99.05,4.25527250515616,727,18.517,0,0
0,69.7,4.17609125901905,672,1.658,5,0
0,285.76,4.60205998998335,707,8.73,6,0
1,773.61,5.35602585872899,702,229.4,0,0
0,239.87,4.49136169232845,722,0.495,5,0
0,859.57,4.84509803956628,712,32.168,4,0
0,40.16,5.04139268308466,707,15.433,6,1
0,339.23,5.44715182868268,702,70.524,6,0
0,234.85,4.62324929158548,672,8.348,6,0
1,193.37,4.56820172336067,667,11.049,7,0
0,168.09,4.47712125443985,717,0.877,5,0
0,128.38,5.03741055880709,722,139.544,1,0
0,530.63,4.82607480340738,727,9.998,4,0
0,41.26,4.81629433967185,672,0.69,6,0
1,136.92,4.81822589478073,687,6.685,7,0
0,199.89,5.38021124070225,692,394.107,0,0
0,68.77,4.46239799834688,697,1.806,6,0
0,199.89,4.69897000242066,737,2.768,4,0
0,787.46,4.90308998540416,692,40.407,6,0
0,51.58,4.77815124986065,697,25.466,4,0
1,175.79,4.70500795951605,677,49.082,0,0
1,500.74,4.77815124986065,677,12.679,4,0
1,513.44,5.31334406586104,697,508.961,0,0
1,168.09,4.47712125443985,687,7.88,5,0
0,368.13,4.73239376175714,712,11.216,5,0
0,470.65,5.02118929944358,687,17.219,4,0
1,803.19,5.01619735363668,727,10.293,4,0
0,330.14,4.65321251431715,712,9.131,4,0
1,296.46,4.92941892768058,692,7.491,6,0
0,825.34,5.3010299976052,762,276.57,2,0
1,174.05,4.60162547835421,667,6.395,9,0
0,836.66,4.96378782906919,727,40.918,4,0
0,268.95,4.6720978576351,687,9.058,4,0
0,410.75,4.90848501729149,672,78.25,0,0
0,51.35,4.54411767531888,677,5.247,5,0
0,320.59,5.02530586392098,692,43.141,4,0
0,249.78,4.59106460914942,677,5.125,7,0
1,423.77,4.65321251431715,667,13.74,4,0
1,359.42,5.02118929944358,662,9.705,5,1
0,405.61,4.73239376175714,697,4.114,4,0
0,670.96,4.97772360503579,667,32.218,4,0
1,867.29,4.96848294762655,737,3.073,8,0
0,343.83,4.59106460914942,682,14.528,4,0
1,275.07,4.54406804414548,692,3.037,7,1
1,167.34,4.69897000242066,707,1.464,4,0
0,169.01,4.90308998540416,687,2.023,4,0
1,89.87,4.59106460914942,717,56.579,0,0
0,173.46,5.03342375717794,662,8.209,5,0
0,333.04,4.90308998540416,667,121.352,0,0
0,497.01,5.27874445855775,767,273.853,5,0
0,171.15,4.54406804414548,677,2.488,5,0
0,646.96,4.68124123742335,677,9.611,7,0
0,545.21,5.0532705676776,692,10.196,4,0
0,555.86,5.62324929028518,682,374.487,1,0
0,153.34,4.77094033285675,667,10.333,4,0
0,252.7,4.31806333509765,677,30.76,2,0
0,103.15,4.07918124614745,702,1.639,8,0
0,878.94,5.38916608457001,692,181.638,6,0
0,336.18,5.31597034448084,697,28.454,4,0
0,249.77,4.96614173121878,727,13.81,4,0
0,109.05,4.75587485705499,682,0.249,5,0
1,364.67,4.44715803170818,697,8.738,4,0
0,689.51,5.17609125771875,722,41.959,7,0
0,131.66,4.43136376199339,702,2.885,4,0
0,399.78,4.69897000242066,737,49.025,0,0
0,164.32,4.20656657053458,717,4.821,4,1
0,143.14,4.47712125443985,717,8.315,10,0
0,367.26,4.81954393510386,667,13.991,4,0
1,875.04,5.17897694911848,717,14.672,6,0
1,902.54,5.17609125771875,687,9.943,4,0
0,319.83,4.98677173535827,712,116.325,0,0
0,348.23,4.80444612607792,722,11.371,4,0
0,111.75,4.81224469563117,682,3.777,7,0
0,336.34,4.69897000242066,702,61.053,4,0
1,417.88,4.61909333225563,737,19.093,4,0
0,55.88,4.59106460914942,677,1.513,10,0
1,166.5,5.17609125771875,702,163.522,1,0
0,465.82,4.62789815343756,702,42.47,2,0
0,512.06,4.92427928700628,702,1.635,5,0
0,63.23,4.36172783388465,737,5.563,4,0
0,475.75,5.01940295503767,692,156.752,0,0
0,166.83,4.71596993441844,682,5.444,10,0
1,672.67,5.04139268308466,717,122.62,0,0
0,549.88,4.68824179520905,687,19.469,5,0
0,314.78,4.74036268766386,732,14.676,4,0
1,388.04,4.6720978576351,687,11.005,6,0
0,331.34,4.89762709066108,717,21.114,4,0
0,244.58,4.57866212722296,682,2.967,4,0
0,248.51,4.75587485705499,672,0.178,7,0
1,691.27,5.07188200580876,682,164.324,1,0
0,263.68,4.9731278530559,672,10.692,5,0
0,343.06,5.02118929944358,687,28.282,5,0
0,120.41,4.39794000699986,677,5.521,8,0
0,669.33,4.94987770253469,727,25.076,4,0
1,348.16,4.62324929158548,687,11.747,7,0
1,314.88,4.56815477178424,677,9.771,6,0
1,179.82,4.8163738893921,712,6.638,5,0
0,669.33,4.68574173993747,727,36.089,4,0
0,669.33,4.79239168774925,732,17.079,4,0
0,716.95,5.11727129470757,672,27.572,4,0
0,169.85,4.6128262240198,712,2.575,7,0
0,171.53,4.58311939137847,707,0.682,4,0
0,623.61,5.47712125313955,767,210.913,1,0
0,201.8,4.93951925364498,712,3.236,6,0
0,403.49,4.92941892768058,762,190.153,4,0
1,97.01,4.21653535738629,677,0.807,4,0
0,172.38,4.47421626299334,667,2.986,4,1
0,180.11,4.76339804047727,687,2.401,9,0
0,121.86,4.84507322397959,682,1.357,7,0
0,170.69,4.54406804414548,682,0.412,4,0
0,682.74,4.97772360503579,712,120.718,0,0
0,98.42,4.61066016291953,732,2.961,5,0
0,692.9,4.87506126229795,682,9.306,4,0
0,409.65,4.56229286464297,682,7.78,4,0
1,41.99,4.60201656053516,667,18.641,4,0
0,512.06,4.8596516385199,697,21.063,5,0
0,727.4,5.10551018321493,752,3.765,10,0
0,290.96,4.99999999784146,672,34.474,8,0
0,199.8,4.62324929158548,702,9.382,4,0
1,215.09,5.30750459437271,687,2.474,9,0
0,121.86,5.0170500430795,662,15.357,5,0
0,681.19,5.65321251301685,697,27.286,10,0
0,542.93,4.89209460457023,712,20.583,7,0
0,40.57,4.37606572311204,682,1.328,4,0
0,512.06,5.20411998082495,692,15.407,4,0
1,100.9,4.18184358801671,712,0,7,0
1,379.23,4.39794000699986,677,8.245,4,0
0,662.68,5.09085387361635,737,121.874,1,0
0,120.08,4.92939848978226,672,8.973,5,0
0,464.86,4.59637714245697,722,87.649,2,0
1,238.96,4.47712125443985,692,0.896,4,0
0,204.83,4.32221929486179,707,3.775,4,0
1,723.91,4.85859133025705,692,2.162,5,1
0,258.57,4.88649072480949,672,6.393,4,1
0,173.23,4.65321251431715,662,109.498,0,0
0,189.62,4.66275783364839,722,4.2,8,0
0,745.01,5.38021124070225,697,29.182,9,0
0,119.48,4.90308998540416,702,3.312,6,0
0,369.16,4.9731093738257,662,42.53,4,0
0,409.65,4.90308998540416,717,10.942,7,0
